datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-29 01:48:15.233054,0,41642659840,13734473728,12693.4375,36446.5625,3632.4375,45507.5625,3672.4375,45467.5625,3652.4375,45487.5625,3652.4375,45487.5625,3632.4375,45507.5625,3652.4375,45487.5625,3652.4375,45487.5625
2022-07-29 01:48:17.639731,0,43745206272,11630600192,12693.4375,36446.5625,3632.4375,45507.5625,3672.4375,45467.5625,3652.4375,45487.5625,3652.4375,45487.5625,3632.4375,45507.5625,3652.4375,45487.5625,3652.4375,45487.5625
2022-07-29 01:48:19.654308,0,48661073920,6685036544,13807.4375,35332.5625,4744.4375,44395.5625,4794.4375,44345.5625,4786.4375,44353.5625,4772.4375,44367.5625,4744.4375,44395.5625,4766.4375,44373.5625,4754.4375,44385.5625
2022-07-29 01:48:21.659924,0,49709977600,5634875392,18107.4375,31032.5625,10144.4375,38995.5625,8190.4375,40949.5625,7790.4375,41349.5625,7896.4375,41243.5625,7820.4375,41319.5625,7906.4375,41233.5625,8768.4375,40371.5625
2022-07-29 01:48:23.672407,0,49737670656,5608456192,20175.4375,28964.5625,10150.4375,38989.5625,9928.4375,39211.5625,9876.4375,39263.5625,10496.4375,38643.5625,10246.4375,38893.5625,10300.4375,38839.5625,12160.4375,36979.5625
2022-07-29 01:48:25.675480,0,49743843328,5593858048,20175.4375,28964.5625,13798.4375,35341.5625,10640.4375,38499.5625,10490.4375,38649.5625,10496.4375,38643.5625,10246.4375,38893.5625,12424.4375,36715.5625,12160.4375,36979.5625
2022-07-29 01:48:27.678520,0,49747906560,5582983168,20175.4375,28964.5625,13798.4375,35341.5625,10640.4375,38499.5625,10490.4375,38649.5625,10498.4375,38641.5625,11712.4375,37427.5625,12424.4375,36715.5625,12160.4375,36979.5625
2022-07-29 01:48:29.681834,0,49749663744,5580099584,20175.4375,28964.5625,13798.4375,35341.5625,10640.4375,38499.5625,11166.4375,37973.5625,10500.4375,38639.5625,11712.4375,37427.5625,12424.4375,36715.5625,12794.4375,36345.5625
2022-07-29 01:48:31.685186,0,49757831168,5571923968,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15578.4375,33561.5625,12042.4375,37097.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:33.688730,0,49757167616,5572153344,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15578.4375,33561.5625,12042.4375,37097.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:35.693056,0,49754910720,5575303168,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15578.4375,33561.5625,12042.4375,37097.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:37.696462,0,49756491776,5571612672,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15578.4375,33561.5625,12042.4375,37097.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:39.699584,0,49754042368,5574057984,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15578.4375,33561.5625,12042.4375,37097.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:41.702668,0,49750319104,5577895936,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15578.4375,33561.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:43.706566,0,49749413888,5579079680,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:45.709476,0,49749495808,5579001856,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:47.712777,0,49750188032,5577768960,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:49.715911,0,49749274624,5579214848,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:51.719077,0,49753911296,5574569984,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:53.722190,0,49758142464,5570322432,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:55.725486,0,49760768000,5567184896,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:57.729062,0,49760071680,5566136320,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:48:59.733766,0,49758711808,5563244544,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
2022-07-29 01:49:01.737093,0,49762504704,5558067200,21855.4375,27284.5625,13820.4375,35319.5625,10988.4375,38151.5625,12316.4375,36823.5625,15580.4375,33559.5625,12106.4375,37033.5625,12442.4375,36697.5625,15822.4375,33317.5625
