datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-28 12:43:40.287638,0,45034721280,16952090624,11657.4375,37482.5625,2616.4375,46523.5625,2616.4375,46523.5625,2616.4375,46523.5625,2616.4375,46523.5625,2616.4375,46523.5625,2616.4375,46523.5625,2616.4375,46523.5625
2022-07-28 12:43:42.297925,0,50661314560,11321561088,22725.4375,26414.5625,18290.4375,30849.5625,10564.4375,38575.5625,9474.4375,39665.5625,10192.4375,38947.5625,8066.4375,41073.5625,9604.4375,39535.5625,12368.4375,36771.5625
2022-07-28 12:43:44.305430,0,50724311040,11258556416,37637.4375,11502.5625,20838.4375,28301.5625,23732.4375,25407.5625,22034.4375,27105.5625,27152.4375,21987.5625,20254.4375,28885.5625,23276.4375,25863.5625,15842.4375,33297.5625
2022-07-28 12:43:46.308596,0,50741649408,11241607168,37637.4375,11502.5625,21960.4375,27179.5625,23738.4375,25401.5625,22042.4375,27097.5625,27158.4375,21981.5625,42186.4375,6953.5625,33832.4375,15307.5625,41268.4375,7871.5625
2022-07-28 12:43:48.312062,0,50750992384,11231862784,37637.4375,11502.5625,36870.4375,12269.5625,35944.4375,13195.5625,33158.4375,15981.5625,27158.4375,21981.5625,42186.4375,6953.5625,26050.4375,23089.5625,41268.4375,7871.5625
2022-07-28 12:43:50.315277,0,50759262208,11224043520,37637.4375,11502.5625,36876.4375,12263.5625,35944.4375,13195.5625,33158.4375,15981.5625,27160.4375,21979.5625,42186.4375,6953.5625,26050.4375,23089.5625,41278.4375,7861.5625
2022-07-28 12:43:52.318108,0,50762465280,11218120704,37637.4375,11502.5625,36878.4375,12261.5625,35944.4375,13195.5625,33158.4375,15981.5625,27160.4375,21979.5625,44412.4375,4727.5625,26050.4375,23089.5625,41280.4375,7859.5625
2022-07-28 12:43:54.321067,0,50757451776,11221987328,37637.4375,11502.5625,36878.4375,12261.5625,35944.4375,13195.5625,33158.4375,15981.5625,27160.4375,21979.5625,24102.4375,25037.5625,26050.4375,23089.5625,41280.4375,7859.5625
2022-07-28 12:43:56.324217,0,50760044544,11220516864,37637.4375,11502.5625,36878.4375,12261.5625,35944.4375,13195.5625,33158.4375,15981.5625,27160.4375,21979.5625,24104.4375,25035.5625,26050.4375,23089.5625,23854.4375,25285.5625
2022-07-28 12:43:58.327310,0,50758746112,11221405696,38645.4375,10494.5625,37932.4375,11207.5625,37094.4375,12045.5625,44202.4375,4937.5625,29414.4375,19725.5625,24104.4375,25035.5625,26050.4375,23089.5625,26516.4375,22623.5625
2022-07-28 12:44:00.334463,0,50754502656,11226054656,32763.4375,16376.5625,25890.4375,23249.5625,47740.4375,1399.5625,24822.4375,24317.5625,30036.4375,19103.5625,24104.4375,25035.5625,26050.4375,23089.5625,46086.4375,3053.5625
2022-07-28 12:44:02.337492,0,50748780544,11231567872,32833.4375,16306.5625,25970.4375,23169.5625,47746.4375,1393.5625,24896.4375,24243.5625,30112.4375,19027.5625,24104.4375,25035.5625,26050.4375,23089.5625,46086.4375,3053.5625
2022-07-28 12:44:04.340572,0,50744815616,11234476032,32833.4375,16306.5625,25970.4375,23169.5625,47746.4375,1393.5625,25044.4375,24095.5625,30112.4375,19027.5625,24120.4375,25019.5625,26052.4375,23087.5625,46086.4375,3053.5625
2022-07-28 12:44:06.343660,0,50742341632,11238408192,32843.4375,16296.5625,25974.4375,23165.5625,47746.4375,1393.5625,25054.4375,24085.5625,30112.4375,19027.5625,24120.4375,25019.5625,26052.4375,23087.5625,46086.4375,3053.5625
2022-07-28 12:44:08.346718,0,50741927936,11238014976,32853.4375,16286.5625,25982.4375,23157.5625,47746.4375,1393.5625,25054.4375,24085.5625,30112.4375,19027.5625,24120.4375,25019.5625,26056.4375,23083.5625,46086.4375,3053.5625
2022-07-28 12:44:10.349756,0,50740436992,11239518208,32853.4375,16286.5625,25982.4375,23157.5625,47746.4375,1393.5625,25360.4375,23779.5625,30112.4375,19027.5625,24120.4375,25019.5625,26056.4375,23083.5625,46094.4375,3045.5625
2022-07-28 12:44:12.352804,0,50741121024,11236356096,32853.4375,16286.5625,25982.4375,23157.5625,47746.4375,1393.5625,25360.4375,23779.5625,30112.4375,19027.5625,24120.4375,25019.5625,26056.4375,23083.5625,46094.4375,3045.5625
2022-07-28 12:44:14.355884,0,50739871744,11237396480,32853.4375,16286.5625,25982.4375,23157.5625,47746.4375,1393.5625,25360.4375,23779.5625,30120.4375,19019.5625,24120.4375,25019.5625,26056.4375,23083.5625,46094.4375,3045.5625
2022-07-28 12:44:16.358937,0,50738700288,11239940096,33281.4375,15858.5625,25982.4375,23157.5625,47746.4375,1393.5625,25360.4375,23779.5625,30120.4375,19019.5625,34802.4375,14337.5625,26056.4375,23083.5625,46094.4375,3045.5625
2022-07-28 12:44:18.362067,0,50739183616,11238318080,33281.4375,15858.5625,25982.4375,23157.5625,47746.4375,1393.5625,25360.4375,23779.5625,30120.4375,19019.5625,34802.4375,14337.5625,26056.4375,23083.5625,46094.4375,3045.5625
2022-07-28 12:44:20.365170,0,50737872896,11238838272,33281.4375,15858.5625,25982.4375,23157.5625,47746.4375,1393.5625,25376.4375,23763.5625,30120.4375,19019.5625,34802.4375,14337.5625,26056.4375,23083.5625,46094.4375,3045.5625
2022-07-28 12:44:22.368264,0,50740183040,11238174720,33281.4375,15858.5625,25982.4375,23157.5625,47746.4375,1393.5625,25376.4375,23763.5625,30120.4375,19019.5625,34802.4375,14337.5625,26056.4375,23083.5625,46094.4375,3045.5625
