datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-29 08:00:19.776859,0,41399750656,22636253184,12773.4375,36366.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625
2022-07-29 08:00:21.781696,0,42830614528,21204054016,12773.4375,36366.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625
2022-07-29 08:00:23.799445,0,48705511424,15298445312,12995.4375,36144.5625,3970.4375,45169.5625,3948.4375,45191.5625,3952.4375,45187.5625,3946.4375,45193.5625,3948.4375,45191.5625,3954.4375,45185.5625,3958.4375,45181.5625
2022-07-29 08:00:25.803517,0,49522012160,14481936384,17255.4375,31884.5625,8438.4375,40701.5625,8156.4375,40983.5625,8014.4375,41125.5625,8674.4375,40465.5625,7514.4375,41625.5625,7984.4375,41155.5625,7160.4375,41979.5625
2022-07-29 08:00:27.806472,0,49527836672,14476693504,17255.4375,31884.5625,8438.4375,40701.5625,8156.4375,40983.5625,8014.4375,41125.5625,8674.4375,40465.5625,8342.4375,40797.5625,8400.4375,40739.5625,8914.4375,40225.5625
2022-07-29 08:00:29.809325,0,49531506688,14469840896,17255.4375,31884.5625,11118.4375,38021.5625,8570.4375,40569.5625,8430.4375,40709.5625,8674.4375,40465.5625,8342.4375,40797.5625,10124.4375,39015.5625,8914.4375,40225.5625
2022-07-29 08:00:31.812782,0,49533603840,14468235264,17669.4375,31470.5625,11118.4375,38021.5625,8570.4375,40569.5625,8430.4375,40709.5625,8674.4375,40465.5625,8342.4375,40797.5625,10124.4375,39015.5625,8914.4375,40225.5625
2022-07-29 08:00:33.815701,0,49537499136,14458044416,17669.4375,31470.5625,11118.4375,38021.5625,8572.4375,40567.5625,8430.4375,40709.5625,8674.4375,40465.5625,9040.4375,40099.5625,10124.4375,39015.5625,9390.4375,39749.5625
2022-07-29 08:00:35.818648,0,49537085440,14454251520,17669.4375,31470.5625,11118.4375,38021.5625,8572.4375,40567.5625,8430.4375,40709.5625,8678.4375,40461.5625,9040.4375,40099.5625,10124.4375,39015.5625,9914.4375,39225.5625
2022-07-29 08:00:37.821587,0,49540440064,14452125696,19157.4375,29982.5625,11138.4375,38001.5625,8658.4375,40481.5625,9836.4375,39303.5625,11542.4375,37597.5625,9408.4375,39731.5625,10138.4375,39001.5625,12636.4375,36503.5625
2022-07-29 08:00:39.825392,0,49543548928,14446010368,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:41.828137,0,49542930432,14446616576,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:43.831069,0,49543602176,14442676224,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:45.833937,0,49545625600,14441340928,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:47.837079,0,49546182656,14441250816,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:49.840011,0,49549266944,14438166528,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:51.842917,0,49548861440,14436458496,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:53.845790,0,49549426688,14435098624,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:55.848728,0,49551499264,14433812480,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:57.851599,0,49550909440,14434390016,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:00:59.854675,0,49552666624,14432632832,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:01:01.857554,0,49552625664,14432858112,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:01:03.860473,0,49552441344,14432808960,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
2022-07-29 08:01:05.863253,0,49552613376,14432600064,19157.4375,29982.5625,11552.4375,37587.5625,8658.4375,40481.5625,9836.4375,39303.5625,12298.4375,36841.5625,9408.4375,39731.5625,10138.4375,39001.5625,12878.4375,36261.5625
