datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-26 15:10:30.337506,0,52917821440,17144680448,14861.4375,34278.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625
2022-07-26 15:10:32.365013,0,58833838080,11224453120,21265.4375,27874.5625,13236.4375,35903.5625,10998.4375,38141.5625,9762.4375,39377.5625,9806.4375,39333.5625,9414.4375,39725.5625,9810.4375,39329.5625,11642.4375,37497.5625
2022-07-26 15:10:34.372043,0,58851446784,11206516736,22219.4375,26920.5625,13238.4375,35901.5625,11954.4375,37185.5625,12418.4375,36721.5625,13682.4375,35457.5625,11990.4375,37149.5625,12542.4375,36597.5625,12598.4375,36541.5625
2022-07-26 15:10:36.674477,0,58851540992,11206729728,22219.4375,26920.5625,15200.4375,33939.5625,12908.4375,36231.5625,12420.4375,36719.5625,13684.4375,35455.5625,12944.4375,36195.5625,15576.4375,33563.5625,13554.4375,35585.5625
2022-07-26 15:10:38.680653,0,58856042496,11202109440,22219.4375,26920.5625,15200.4375,33939.5625,12908.4375,36231.5625,12420.4375,36719.5625,13684.4375,35455.5625,14862.4375,34277.5625,15580.4375,33559.5625,13554.4375,35585.5625
2022-07-26 15:10:40.933977,0,58853302272,11202502656,22219.4375,26920.5625,15202.4375,33937.5625,12908.4375,36231.5625,12420.4375,36719.5625,13688.4375,35451.5625,14862.4375,34277.5625,15580.4375,33559.5625,14524.4375,34615.5625
2022-07-26 15:10:42.941796,0,58851397632,11204370432,24147.4375,24992.5625,16292.4375,32847.5625,14874.4375,34265.5625,15434.4375,33705.5625,17294.4375,31845.5625,15830.4375,33309.5625,15582.4375,33557.5625,18190.4375,30949.5625
2022-07-26 15:10:44.945002,0,58855211008,11200679936,24149.4375,24990.5625,16292.4375,32847.5625,14874.4375,34265.5625,15434.4375,33705.5625,17294.4375,31845.5625,15830.4375,33309.5625,15582.4375,33557.5625,18190.4375,30949.5625
2022-07-26 15:10:47.082760,0,58855358464,11200360448,24149.4375,24990.5625,16292.4375,32847.5625,14874.4375,34265.5625,15434.4375,33705.5625,17294.4375,31845.5625,15830.4375,33309.5625,15582.4375,33557.5625,18190.4375,30949.5625
2022-07-26 15:10:49.091593,0,58856882176,11197825024,24151.4375,24988.5625,16292.4375,32847.5625,14874.4375,34265.5625,15434.4375,33705.5625,17294.4375,31845.5625,15830.4375,33309.5625,15582.4375,33557.5625,18190.4375,30949.5625
2022-07-26 15:10:51.357377,0,58858450944,11196399616,24151.4375,24988.5625,16292.4375,32847.5625,14874.4375,34265.5625,15434.4375,33705.5625,17294.4375,31845.5625,15830.4375,33309.5625,15582.4375,33557.5625,18190.4375,30949.5625
2022-07-26 15:10:53.364988,0,58857713664,11196977152,24151.4375,24988.5625,16292.4375,32847.5625,14874.4375,34265.5625,15434.4375,33705.5625,17294.4375,31845.5625,15830.4375,33309.5625,15582.4375,33557.5625,18190.4375,30949.5625
2022-07-26 15:10:55.694793,0,58857959424,11197435904,24151.4375,24988.5625,16292.4375,32847.5625,14874.4375,34265.5625,15434.4375,33705.5625,17294.4375,31845.5625,16838.4375,32301.5625,15582.4375,33557.5625,18190.4375,30949.5625
2022-07-26 15:10:57.701837,0,58860199936,11194773504,24151.4375,24988.5625,16292.4375,32847.5625,14874.4375,34265.5625,15436.4375,33703.5625,17294.4375,31845.5625,16838.4375,32301.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:00.075334,0,58858336256,11197030400,24151.4375,24988.5625,16292.4375,32847.5625,14874.4375,34265.5625,15436.4375,33703.5625,17294.4375,31845.5625,16838.4375,32301.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:02.082466,0,58859786240,11195576320,24151.4375,24988.5625,16292.4375,32847.5625,14874.4375,34265.5625,15436.4375,33703.5625,17294.4375,31845.5625,16838.4375,32301.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:04.085276,0,58857967616,11194032128,24151.4375,24988.5625,16292.4375,32847.5625,14874.4375,34265.5625,15436.4375,33703.5625,17294.4375,31845.5625,16838.4375,32301.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:06.222760,0,58859134976,11194437632,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:08.230472,0,58857697280,11195670528,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:10.595218,0,58857451520,11193589760,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:12.602538,0,58855747584,11193958400,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:14.903444,0,58854682624,11195682816,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:16.910331,0,58854453248,11194462208,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:19.062693,0,58854170624,11192328192,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,16624.4375,32515.5625,18190.4375,30949.5625
2022-07-26 15:11:21.069234,0,58851307520,11194712064,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,17728.4375,31411.5625,18190.4375,30949.5625
2022-07-26 15:11:23.442436,0,58853093376,11193688064,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,17728.4375,31411.5625,18190.4375,30949.5625
2022-07-26 15:11:25.449487,0,58853662720,11192950784,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,17294.4375,31845.5625,16840.4375,32299.5625,17728.4375,31411.5625,18190.4375,30949.5625
2022-07-26 15:11:27.855210,0,58855579648,11191336960,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,18648.4375,30491.5625,16840.4375,32299.5625,17728.4375,31411.5625,18190.4375,30949.5625
2022-07-26 15:11:29.862470,0,58857648128,11186606080,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,18648.4375,30491.5625,17928.4375,31211.5625,17728.4375,31411.5625,18190.4375,30949.5625
2022-07-26 15:11:31.865345,0,58860015616,11184099328,24151.4375,24988.5625,16292.4375,32847.5625,14876.4375,34263.5625,15436.4375,33703.5625,18648.4375,30491.5625,19292.4375,29847.5625,17728.4375,31411.5625,18190.4375,30949.5625
2022-07-26 15:11:33.868464,0,58861244416,11182960640,25137.4375,24002.5625,16294.4375,32845.5625,14876.4375,34263.5625,15436.4375,33703.5625,18648.4375,30491.5625,19292.4375,29847.5625,17728.4375,31411.5625,18190.4375,30949.5625
2022-07-26 15:11:36.057597,0,58864148480,11179139072,25137.4375,24002.5625,16294.4375,32845.5625,14876.4375,34263.5625,15436.4375,33703.5625,18648.4375,30491.5625,19292.4375,29847.5625,17728.4375,31411.5625,18190.4375,30949.5625
