datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-26 00:41:07.828964,0,52239949824,35545432064,14861.4375,34278.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625,5820.4375,43319.5625
2022-07-26 00:41:09.832748,0,58166398976,29613740032,20085.4375,29054.5625,11814.4375,37325.5625,10872.4375,38267.5625,9654.4375,39485.5625,9892.4375,39247.5625,9226.4375,39913.5625,9716.4375,39423.5625,9668.4375,39471.5625
2022-07-26 00:41:11.835981,0,58185261056,29595271168,20651.4375,28488.5625,13838.4375,35301.5625,11754.4375,37385.5625,11762.4375,37377.5625,11782.4375,37357.5625,11542.4375,37597.5625,13968.4375,35171.5625,12200.4375,36939.5625
2022-07-26 00:41:13.839385,0,58192269312,29588811776,20651.4375,28488.5625,13838.4375,35301.5625,11754.4375,37385.5625,11762.4375,37377.5625,12730.4375,36409.5625,11542.4375,37597.5625,13970.4375,35169.5625,12202.4375,36937.5625
2022-07-26 00:41:15.842605,0,58192642048,29586485248,20651.4375,28488.5625,13838.4375,35301.5625,11754.4375,37385.5625,11762.4375,37377.5625,12732.4375,36407.5625,13470.4375,35669.5625,13970.4375,35169.5625,12204.4375,36935.5625
2022-07-26 00:41:17.845604,0,58199822336,29578936320,22599.4375,26540.5625,14930.4375,34209.5625,13778.4375,35361.5625,13624.4375,35515.5625,16712.4375,32427.5625,14438.4375,34701.5625,13970.4375,35169.5625,17322.4375,31817.5625
2022-07-26 00:41:19.848681,0,58200797184,29578305536,22599.4375,26540.5625,14930.4375,34209.5625,13780.4375,35359.5625,13624.4375,35515.5625,16712.4375,32427.5625,14438.4375,34701.5625,13970.4375,35169.5625,17322.4375,31817.5625
2022-07-26 00:41:21.852279,0,58203869184,29574295552,22599.4375,26540.5625,14930.4375,34209.5625,13780.4375,35359.5625,13624.4375,35515.5625,16712.4375,32427.5625,14438.4375,34701.5625,13970.4375,35169.5625,17322.4375,31817.5625
2022-07-26 00:41:23.853560,0,58210541568,29567787008,22601.4375,26538.5625,14930.4375,34209.5625,13780.4375,35359.5625,13624.4375,35515.5625,16712.4375,32427.5625,14438.4375,34701.5625,13972.4375,35167.5625,17322.4375,31817.5625
2022-07-26 00:41:25.856714,0,58211725312,29566885888,22601.4375,26538.5625,14930.4375,34209.5625,13780.4375,35359.5625,13624.4375,35515.5625,16712.4375,32427.5625,14438.4375,34701.5625,13972.4375,35167.5625,17322.4375,31817.5625
2022-07-26 00:41:27.859887,0,58210312192,29568155648,22603.4375,26536.5625,14930.4375,34209.5625,13780.4375,35359.5625,13624.4375,35515.5625,16712.4375,32427.5625,14438.4375,34701.5625,13972.4375,35167.5625,17322.4375,31817.5625
2022-07-26 00:41:29.861527,0,58220150784,29557473280,22603.4375,26536.5625,14930.4375,34209.5625,13780.4375,35359.5625,13624.4375,35515.5625,16712.4375,32427.5625,15446.4375,33693.5625,13972.4375,35167.5625,17322.4375,31817.5625
2022-07-26 00:41:31.864433,0,58223534080,29554999296,22603.4375,26536.5625,14930.4375,34209.5625,13782.4375,35357.5625,13624.4375,35515.5625,16712.4375,32427.5625,15448.4375,33691.5625,15014.4375,34125.5625,17322.4375,31817.5625
2022-07-26 00:41:33.867193,0,58227286016,29544783872,22603.4375,26536.5625,14930.4375,34209.5625,13782.4375,35357.5625,13624.4375,35515.5625,16712.4375,32427.5625,15448.4375,33691.5625,15014.4375,34125.5625,17322.4375,31817.5625
2022-07-26 00:41:35.870171,0,58230501376,29542866944,22603.4375,26536.5625,14930.4375,34209.5625,13782.4375,35357.5625,13626.4375,35513.5625,16712.4375,32427.5625,15448.4375,33691.5625,15016.4375,34123.5625,17322.4375,31817.5625
2022-07-26 00:41:37.873388,0,58228334592,29542514688,22603.4375,26536.5625,14930.4375,34209.5625,13782.4375,35357.5625,13626.4375,35513.5625,16712.4375,32427.5625,15448.4375,33691.5625,15016.4375,34123.5625,17322.4375,31817.5625
2022-07-26 00:41:39.876543,0,58234580992,29537046528,22603.4375,26536.5625,14930.4375,34209.5625,13782.4375,35357.5625,13626.4375,35513.5625,16712.4375,32427.5625,15450.4375,33689.5625,15016.4375,34123.5625,17322.4375,31817.5625
2022-07-26 00:41:41.879727,0,58234224640,29536796672,22603.4375,26536.5625,14930.4375,34209.5625,13782.4375,35357.5625,13626.4375,35513.5625,16712.4375,32427.5625,15450.4375,33689.5625,15016.4375,34123.5625,17322.4375,31817.5625
