datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-27 14:24:16.358984,0,43319484416,19067822080,12455.4375,36684.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625
2022-07-27 14:24:18.362573,0,49111842816,13269127168,20343.4375,28796.5625,11210.4375,37929.5625,11406.4375,37733.5625,13210.4375,35929.5625,12094.4375,37045.5625,12690.4375,36449.5625,12790.4375,36349.5625,12792.4375,36347.5625
2022-07-27 14:24:20.365756,0,49125670912,13256785920,20343.4375,28796.5625,11210.4375,37929.5625,11406.4375,37733.5625,13210.4375,35929.5625,12094.4375,37045.5625,12690.4375,36449.5625,12792.4375,36347.5625,12792.4375,36347.5625
2022-07-27 14:24:22.379615,0,49131520000,13251887104,20343.4375,28796.5625,12344.4375,36795.5625,11406.4375,37733.5625,13210.4375,35929.5625,13444.4375,35695.5625,12690.4375,36449.5625,12792.4375,36347.5625,12792.4375,36347.5625
2022-07-27 14:24:24.543323,0,49134919680,13245550592,21585.4375,27554.5625,13586.4375,35553.5625,12660.4375,36479.5625,14536.4375,34603.5625,13444.4375,35695.5625,14102.4375,35037.5625,14114.4375,35025.5625,14270.4375,34869.5625
2022-07-27 14:24:26.709333,0,49139204096,13239152640,21585.4375,27554.5625,13586.4375,35553.5625,12660.4375,36479.5625,14536.4375,34603.5625,13444.4375,35695.5625,14102.4375,35037.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:28.821225,0,49142063104,13234163712,21585.4375,27554.5625,14842.4375,34297.5625,12660.4375,36479.5625,15870.4375,33269.5625,14904.4375,34235.5625,14102.4375,35037.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:30.930654,0,49143091200,13231038464,21585.4375,27554.5625,16162.4375,32977.5625,13988.4375,35151.5625,15870.4375,33269.5625,14904.4375,34235.5625,14102.4375,35037.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:33.030475,0,49145516032,13225488384,21585.4375,27554.5625,16162.4375,32977.5625,13988.4375,35151.5625,15870.4375,33269.5625,14904.4375,34235.5625,14102.4375,35037.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:35.195115,0,49146777600,13224259584,22835.4375,26304.5625,16162.4375,32977.5625,15326.4375,33813.5625,17228.4375,31911.5625,16448.4375,32691.5625,15558.4375,33581.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:37.225998,0,49147183104,13224554496,22835.4375,26304.5625,16162.4375,32977.5625,15326.4375,33813.5625,17228.4375,31911.5625,16448.4375,32691.5625,15558.4375,33581.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:39.337789,0,49147490304,13224374272,22835.4375,26304.5625,16162.4375,32977.5625,15326.4375,33813.5625,17228.4375,31911.5625,16448.4375,32691.5625,15558.4375,33581.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:41.545627,0,49147043840,13224562688,24155.4375,24984.5625,17494.4375,31645.5625,16718.4375,32421.5625,18602.4375,30537.5625,16448.4375,32691.5625,15558.4375,33581.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:43.720343,0,49150246912,13222154240,24155.4375,24984.5625,17494.4375,31645.5625,16718.4375,32421.5625,19992.4375,29147.5625,16448.4375,32691.5625,15558.4375,33581.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:45.854531,0,49150967808,13219332096,24155.4375,24984.5625,17494.4375,31645.5625,16718.4375,32421.5625,19992.4375,29147.5625,16448.4375,32691.5625,15558.4375,33581.5625,15718.4375,33421.5625,15844.4375,33295.5625
2022-07-27 14:24:48.100733,0,49151266816,13219110912,24155.4375,24984.5625,17494.4375,31645.5625,16718.4375,32421.5625,19992.4375,29147.5625,17992.4375,31147.5625,17026.4375,32113.5625,15718.4375,33421.5625,17514.4375,31625.5625
