datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 14:24:18.227938,0,3,620474880,10385096704
2022-07-27 14:24:18.228022,0,6,620414976,9911140352
2022-07-27 14:24:18.228055,0,0,620384768,9714008064
2022-07-27 14:24:18.228112,0,2,620401152,9823059968
2022-07-27 14:24:18.228126,0,7,620457472,11276386304
2022-07-27 14:24:18.228264,0,4,620526592,10544480256
2022-07-27 14:24:18.228336,0,1,620480512,9617539072
2022-07-27 14:24:18.228410,0,5,620491264,9936306176
2022-07-27 14:24:18.961050,0,0,620443648,9714008064
2022-07-27 14:24:18.961108,0,3,620489728,11714691072
2022-07-27 14:24:18.961201,0,7,620527616,11276386304
2022-07-27 14:24:18.961367,0,1,620419072,9617539072
2022-07-27 14:24:18.961555,0,2,620386816,9823059968
2022-07-27 14:24:18.961616,0,6,620463104,11276386304
2022-07-27 14:24:18.961778,0,5,620500992,11169431552
2022-07-27 14:24:18.962127,0,4,620402176,10544480256
2022-07-27 14:24:19.638586,0,3,620455424,11714691072
2022-07-27 14:24:19.638694,0,7,620449280,11276386304
2022-07-27 14:24:19.638881,0,6,620347904,11276386304
2022-07-27 14:24:19.638901,0,2,620451328,9823059968
2022-07-27 14:24:19.639065,0,0,620418048,9714008064
2022-07-27 14:24:19.639046,0,5,620452352,11169431552
2022-07-27 14:24:19.639096,0,4,620481024,10544480256
2022-07-27 14:24:19.639906,0,1,620403712,9617539072
2022-07-27 14:24:20.319316,0,3,620448768,11714691072
2022-07-27 14:24:20.319344,0,0,620328448,9714008064
2022-07-27 14:24:20.319475,0,4,620488192,10544480256
2022-07-27 14:24:20.319548,0,7,620377088,11276386304
2022-07-27 14:24:20.319879,0,6,620323328,11276386304
2022-07-27 14:24:20.319974,0,5,620446720,11169431552
2022-07-27 14:24:20.320083,0,1,620429312,9617539072
2022-07-27 14:24:20.320214,0,2,620440064,9823059968
2022-07-27 14:24:21.015427,0,0,620402176,9714008064
2022-07-27 14:24:21.015532,0,3,620508160,11714691072
2022-07-27 14:24:21.015560,0,7,620393984,11276386304
2022-07-27 14:24:21.015577,0,5,620497408,11169431552
2022-07-27 14:24:21.015657,0,2,620471296,9823059968
2022-07-27 14:24:21.015688,0,4,620485120,10544480256
2022-07-27 14:24:21.016064,0,6,620471296,11276386304
2022-07-27 14:24:21.016161,0,1,620424192,10806624256
2022-07-27 14:24:21.648595,0,4,620403712,10544480256
2022-07-27 14:24:21.648601,0,6,620422144,11276386304
2022-07-27 14:24:21.648631,0,2,620407808,9823059968
2022-07-27 14:24:21.648667,0,1,620359168,10806624256
2022-07-27 14:24:21.648672,0,7,620424192,11276386304
2022-07-27 14:24:21.648827,0,5,620354048,11169431552
2022-07-27 14:24:21.648912,0,0,620321280,9714008064
2022-07-27 14:24:21.648937,0,3,620401152,11714691072
2022-07-27 14:24:22.386088,0,0,620452352,9714008064
2022-07-27 14:24:22.386081,0,7,620457472,11276386304
2022-07-27 14:24:22.386176,0,5,620460544,11169431552
2022-07-27 14:24:22.386170,0,2,620483584,9823059968
2022-07-27 14:24:22.386208,0,3,620417536,11714691072
2022-07-27 14:24:22.386215,0,4,620481536,11960057856
2022-07-27 14:24:22.386404,0,6,620534784,11276386304
2022-07-27 14:24:22.386725,0,1,620441600,10806624256
2022-07-27 14:24:23.155691,0,3,620433408,13105102848
2022-07-27 14:24:23.155711,0,0,620428800,11016339456
2022-07-27 14:24:23.155842,0,5,620521984,12650020864
2022-07-27 14:24:23.155896,0,4,620544512,11960057856
2022-07-27 14:24:23.156174,0,7,620516352,12826181632
2022-07-27 14:24:23.156202,0,2,620505088,11137974272
2022-07-27 14:24:23.156267,0,6,620442624,12662603776
2022-07-27 14:24:23.156404,0,1,620434432,12108955648
2022-07-27 14:24:23.898549,0,3,620503552,13105102848
2022-07-27 14:24:23.898617,0,7,620464128,12826181632
2022-07-27 14:24:23.898689,0,5,620457472,12650020864
2022-07-27 14:24:23.898749,0,2,620441088,11137974272
2022-07-27 14:24:23.898823,0,6,620427264,12662603776
2022-07-27 14:24:23.898885,0,1,620517888,12108955648
2022-07-27 14:24:23.898975,0,0,620480000,11016339456
2022-07-27 14:24:23.899046,0,4,620357632,11960057856
2022-07-27 14:24:24.550006,0,3,620467200,13105102848
2022-07-27 14:24:24.550211,0,6,620441600,12662603776
2022-07-27 14:24:24.550303,0,2,620309504,11137974272
2022-07-27 14:24:24.550292,0,7,620342784,12826181632
2022-07-27 14:24:24.550424,0,0,620387840,11016339456
2022-07-27 14:24:24.550487,0,4,620411904,11960057856
2022-07-27 14:24:24.550756,0,1,620327424,12108955648
2022-07-27 14:24:24.550823,0,5,620381184,12650020864
2022-07-27 14:24:25.225193,0,3,620432896,13105102848
2022-07-27 14:24:25.225537,0,0,620379136,11016339456
2022-07-27 14:24:25.225572,0,4,620462592,11960057856
2022-07-27 14:24:25.225630,0,5,620426752,12650020864
2022-07-27 14:24:25.225714,0,6,620345856,12662603776
2022-07-27 14:24:25.225771,0,7,620509184,12826181632
2022-07-27 14:24:25.225822,0,2,620460032,11137974272
2022-07-27 14:24:25.226154,0,1,620401664,12108955648
