datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-27 18:16:01.225441,0,42197966848,20133441536,12499.4375,36640.5625,3458.4375,45681.5625,3478.4375,45661.5625,3458.4375,45681.5625,3436.4375,45703.5625,3458.4375,45681.5625,3458.4375,45681.5625,3458.4375,45681.5625
2022-07-27 18:16:03.228967,0,47800975360,14526652416,19811.4375,29328.5625,10674.4375,38465.5625,10892.4375,38247.5625,11408.4375,37731.5625,11524.4375,37615.5625,10984.4375,38155.5625,10958.4375,38181.5625,12264.4375,36875.5625
2022-07-27 18:16:05.238682,0,47820263424,14507245568,20533.4375,28606.5625,11396.4375,37743.5625,11614.4375,37525.5625,13398.4375,35741.5625,12246.4375,36893.5625,12882.4375,36257.5625,12980.4375,36159.5625,12986.4375,36153.5625
2022-07-27 18:16:07.340018,0,47823298560,14504312832,20533.4375,28606.5625,11396.4375,37743.5625,11614.4375,37525.5625,13398.4375,35741.5625,12246.4375,36893.5625,12882.4375,36257.5625,12980.4375,36159.5625,12986.4375,36153.5625
2022-07-27 18:16:09.432066,0,47828070400,14499536896,20535.4375,28604.5625,11398.4375,37741.5625,11616.4375,37523.5625,13400.4375,35739.5625,12246.4375,36893.5625,12882.4375,36257.5625,12984.4375,36155.5625,12988.4375,36151.5625
2022-07-27 18:16:11.551530,0,47830478848,14497120256,20537.4375,28602.5625,11400.4375,37739.5625,11618.4375,37521.5625,13402.4375,35737.5625,12246.4375,36893.5625,12884.4375,36255.5625,12986.4375,36153.5625,12990.4375,36149.5625
2022-07-27 18:16:13.570317,0,47839129600,14488469504,20537.4375,28602.5625,11400.4375,37739.5625,11618.4375,37521.5625,13402.4375,35737.5625,12248.4375,36891.5625,12884.4375,36255.5625,12986.4375,36153.5625,12990.4375,36149.5625
2022-07-27 18:16:15.574867,0,47847227392,14476234752,20537.4375,28602.5625,12534.4375,36605.5625,11618.4375,37521.5625,13402.4375,35737.5625,13598.4375,35541.5625,12884.4375,36255.5625,12986.4375,36153.5625,12990.4375,36149.5625
2022-07-27 18:16:17.578608,0,47849996288,14467166208,21781.4375,27358.5625,13778.4375,35361.5625,12874.4375,36265.5625,14726.4375,34413.5625,13598.4375,35541.5625,14298.4375,34841.5625,14308.4375,34831.5625,14468.4375,34671.5625
2022-07-27 18:16:19.584880,0,47854665728,14456197120,21781.4375,27358.5625,13778.4375,35361.5625,12874.4375,36265.5625,14726.4375,34413.5625,13598.4375,35541.5625,14298.4375,34841.5625,15914.4375,33225.5625,16040.4375,33099.5625
2022-07-27 18:16:21.587681,0,47858966528,14451875840,21781.4375,27358.5625,15034.4375,34105.5625,12874.4375,36265.5625,16060.4375,33079.5625,15060.4375,34079.5625,14298.4375,34841.5625,15914.4375,33225.5625,16040.4375,33099.5625
2022-07-27 18:16:23.590914,0,47858696192,14452150272,21781.4375,27358.5625,15034.4375,34105.5625,12874.4375,36265.5625,16060.4375,33079.5625,15060.4375,34079.5625,14298.4375,34841.5625,15914.4375,33225.5625,16040.4375,33099.5625
2022-07-27 18:16:25.593936,0,47860908032,14449958912,21781.4375,27358.5625,16352.4375,32787.5625,14200.4375,34939.5625,16060.4375,33079.5625,15060.4375,34079.5625,14298.4375,34841.5625,15914.4375,33225.5625,16040.4375,33099.5625
2022-07-27 18:16:27.601202,0,47858712576,14450032640,23031.4375,26108.5625,16352.4375,32787.5625,15540.4375,33599.5625,17418.4375,31721.5625,16602.4375,32537.5625,15752.4375,33387.5625,15914.4375,33225.5625,16040.4375,33099.5625
