datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-27 12:13:36.157565,0,43081654272,19377405952,14493.4375,34646.5625,5452.4375,43687.5625,5452.4375,43687.5625,5452.4375,43687.5625,5452.4375,43687.5625,5452.4375,43687.5625,5452.4375,43687.5625,5452.4375,43687.5625
2022-07-27 12:13:38.160977,0,48674537472,13778358272,21623.4375,27516.5625,12486.4375,36653.5625,12684.4375,36455.5625,14504.4375,34635.5625,13408.4375,35731.5625,13988.4375,35151.5625,14088.4375,35051.5625,14128.4375,35011.5625
2022-07-27 12:13:40.164337,0,48684498944,13769986048,21623.4375,27516.5625,13622.4375,35517.5625,12684.4375,36455.5625,14504.4375,34635.5625,13408.4375,35731.5625,13988.4375,35151.5625,14090.4375,35049.5625,14128.4375,35011.5625
2022-07-27 12:13:42.167350,0,48685797376,13768306688,22867.4375,26272.5625,14864.4375,34275.5625,13938.4375,35201.5625,15830.4375,33309.5625,14760.4375,34379.5625,15402.4375,33737.5625,15412.4375,33727.5625,15608.4375,33531.5625
2022-07-27 12:13:44.170330,0,48690884608,13758795776,22867.4375,26272.5625,14864.4375,34275.5625,13938.4375,35201.5625,15830.4375,33309.5625,14760.4375,34379.5625,15402.4375,33737.5625,17018.4375,32121.5625,17180.4375,31959.5625
2022-07-27 12:13:46.173824,0,48693526528,13754417152,22867.4375,26272.5625,16120.4375,33019.5625,13938.4375,35201.5625,17164.4375,31975.5625,16220.4375,32919.5625,15402.4375,33737.5625,17018.4375,32121.5625,17180.4375,31959.5625
2022-07-27 12:13:48.181555,0,48694292480,13748613120,22871.4375,26268.5625,17440.4375,31699.5625,15268.4375,33871.5625,17166.4375,31973.5625,16224.4375,32915.5625,15402.4375,33737.5625,17018.4375,32121.5625,17180.4375,31959.5625
2022-07-27 12:13:50.184656,0,48695246848,13747273728,24121.4375,25018.5625,17440.4375,31699.5625,16606.4375,32533.5625,18524.4375,30615.5625,17766.4375,31373.5625,16856.4375,32283.5625,17018.4375,32121.5625,17180.4375,31959.5625
2022-07-27 12:13:52.188087,0,48693202944,13750366208,24121.4375,25018.5625,17440.4375,31699.5625,16608.4375,32531.5625,18526.4375,30613.5625,17766.4375,31373.5625,16858.4375,32281.5625,17018.4375,32121.5625,17180.4375,31959.5625
2022-07-27 12:13:54.191277,0,48696090624,13744910336,24121.4375,25018.5625,17440.4375,31699.5625,16608.4375,32531.5625,18526.4375,30613.5625,17766.4375,31373.5625,16858.4375,32281.5625,17018.4375,32121.5625,17180.4375,31959.5625
2022-07-27 12:13:56.194698,0,48697311232,13744041984,25441.4375,23698.5625,18772.4375,30367.5625,18000.4375,31139.5625,19900.4375,29239.5625,17766.4375,31373.5625,16858.4375,32281.5625,17018.4375,32121.5625,17182.4375,31957.5625
2022-07-27 12:13:58.197699,0,48695156736,13745401856,25441.4375,23698.5625,18772.4375,30367.5625,18000.4375,31139.5625,21290.4375,27849.5625,17766.4375,31373.5625,16858.4375,32281.5625,17018.4375,32121.5625,17182.4375,31957.5625
2022-07-27 12:14:00.200828,0,48696614912,13742886912,25441.4375,23698.5625,18772.4375,30367.5625,18000.4375,31139.5625,21290.4375,27849.5625,17766.4375,31373.5625,16858.4375,32281.5625,17018.4375,32121.5625,17182.4375,31957.5625
