datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 19:53:18.965264,0,6,1003913728,9995026432
2022-07-27 19:53:18.965305,0,2,1003913728,9885974528
2022-07-27 19:53:18.965328,0,3,1003913728,10464788480
2022-07-27 19:53:18.965364,0,5,1003913728,10018095104
2022-07-27 19:53:18.965474,0,7,1003913728,11418992640
2022-07-27 19:53:18.965424,0,1,1003913728,9678356480
2022-07-27 19:53:18.965580,0,4,1003913728,10647240704
2022-07-27 19:53:18.965941,0,0,1003913728,9779019776
2022-07-27 19:53:28.458716,0,0,1003913728,10135535616
2022-07-27 19:53:28.458805,0,2,1003913728,10242490368
2022-07-27 19:53:28.458763,0,7,1003913728,11777605632
2022-07-27 19:53:28.458845,0,6,1003913728,11716788224
2022-07-27 19:53:28.458909,0,1,1003913728,10034872320
2022-07-27 19:53:28.458972,0,5,1003913728,11607736320
2022-07-27 19:53:28.459034,0,4,1003913728,11001659392
2022-07-27 19:53:28.459366,0,3,1003913728,12152995840
2022-07-27 19:53:29.662356,0,1,1003913728,10034872320
2022-07-27 19:53:29.662362,0,6,1003913728,11716788224
2022-07-27 19:53:29.662372,0,7,1003913728,11777605632
2022-07-27 19:53:29.662373,0,0,1003913728,10135535616
2022-07-27 19:53:29.662409,0,3,1003913728,12152995840
2022-07-27 19:53:29.662422,0,5,1003913728,11607736320
2022-07-27 19:53:29.662898,0,2,1003913728,10242490368
2022-07-27 19:53:29.663062,0,4,1003913728,11003756544
2022-07-27 19:53:30.666329,0,6,1003913728,11716788224
2022-07-27 19:53:30.666347,0,7,1003913728,11777605632
2022-07-27 19:53:30.666351,0,2,1003913728,10242490368
2022-07-27 19:53:30.666353,0,1,1003913728,10034872320
2022-07-27 19:53:30.666413,0,3,1003913728,12152995840
2022-07-27 19:53:30.666405,0,5,1003913728,11607736320
2022-07-27 19:53:30.666448,0,4,1003913728,11003756544
2022-07-27 19:53:30.666970,0,0,1003913728,10135535616
2022-07-27 19:53:31.675893,0,6,1003913728,11716788224
2022-07-27 19:53:31.675903,0,1,1003913728,11223957504
2022-07-27 19:53:31.675901,0,7,1003913728,11777605632
2022-07-27 19:53:31.675908,0,4,1003913728,11003756544
2022-07-27 19:53:31.675931,0,2,1003913728,10242490368
2022-07-27 19:53:31.675946,0,5,1003913728,11607736320
2022-07-27 19:53:31.675963,0,3,1003913728,12152995840
2022-07-27 19:53:31.676505,0,0,1003913728,10135535616
2022-07-27 19:53:32.659059,0,6,1003913728,11716788224
2022-07-27 19:53:32.659082,0,7,1003913728,11777605632
2022-07-27 19:53:32.659087,0,4,1003913728,11003756544
2022-07-27 19:53:32.659140,0,5,1003913728,11607736320
2022-07-27 19:53:32.659149,0,3,1003913728,12152995840
2022-07-27 19:53:32.659193,0,1,1003913728,11223957504
2022-07-27 19:53:32.659166,0,2,1003913728,10242490368
2022-07-27 19:53:32.659732,0,0,1003913728,10135535616
2022-07-27 19:53:33.755371,0,6,1003913728,11716788224
2022-07-27 19:53:33.755418,0,4,1003913728,12419334144
2022-07-27 19:53:33.755441,0,5,1003913728,11607736320
2022-07-27 19:53:33.755453,0,1,1003913728,11223957504
2022-07-27 19:53:33.755451,0,2,1003913728,10242490368
2022-07-27 19:53:33.755460,0,3,1003913728,12152995840
2022-07-27 19:53:33.755523,0,7,1003913728,11777605632
2022-07-27 19:53:33.755995,0,0,1003913728,10135535616
2022-07-27 19:53:34.955615,0,4,1003913728,12419334144
2022-07-27 19:53:34.955657,0,7,1003913728,13327400960
2022-07-27 19:53:34.955666,0,3,1003913728,13541310464
2022-07-27 19:53:34.955671,0,5,1003913728,13090422784
2022-07-27 19:53:34.955677,0,2,1003913728,11559501824
2022-07-27 19:53:34.955737,0,6,1003913728,13103005696
2022-07-27 19:53:34.955733,0,1,1003913728,12528386048
2022-07-27 19:53:34.956195,0,0,1003913728,11439964160
2022-07-27 19:53:36.005696,0,6,1003913728,13103005696
2022-07-27 19:53:36.005712,0,4,1003913728,12419334144
2022-07-27 19:53:36.005705,0,1,1003913728,12528386048
2022-07-27 19:53:36.005734,0,7,1003913728,13327400960
2022-07-27 19:53:36.005756,0,2,1003913728,11559501824
2022-07-27 19:53:36.005762,0,5,1003913728,13090422784
2022-07-27 19:53:36.005794,0,3,1003913728,13541310464
2022-07-27 19:53:36.006346,0,0,1003913728,11439964160
2022-07-27 19:53:36.990963,0,6,1003913728,13103005696
2022-07-27 19:53:36.990970,0,4,1003913728,12419334144
2022-07-27 19:53:36.990982,0,1,1003913728,12528386048
2022-07-27 19:53:36.990987,0,7,1003913728,13327400960
2022-07-27 19:53:36.991010,0,2,1003913728,11559501824
2022-07-27 19:53:36.991023,0,3,1003913728,13541310464
2022-07-27 19:53:36.991018,0,5,1003913728,13090422784
2022-07-27 19:53:36.991818,0,0,1003913728,11439964160
2022-07-27 19:53:38.310668,0,4,1003913728,12419334144
2022-07-27 19:53:38.310671,0,6,1003913728,13103005696
2022-07-27 19:53:38.310674,0,7,1003913728,13327400960
2022-07-27 19:53:38.310690,0,2,1003913728,11559501824
2022-07-27 19:53:38.310691,0,3,1003913728,13541310464
2022-07-27 19:53:38.310705,0,5,1003913728,13090422784
2022-07-27 19:53:38.310724,0,1,1003913728,12528386048
2022-07-27 19:53:38.311465,0,0,1003913728,11439964160
2022-07-27 19:53:39.434483,0,6,1003913728,14787018752
2022-07-27 19:53:39.434508,0,4,1003913728,12419334144
2022-07-27 19:53:39.434500,0,5,1003913728,13090422784
2022-07-27 19:53:39.434528,0,1,1003913728,12528386048
2022-07-27 19:53:39.434525,0,2,1003913728,11559501824
2022-07-27 19:53:39.434558,0,7,1003913728,14975762432
2022-07-27 19:53:39.434542,0,3,1003913728,13541310464
2022-07-27 19:53:39.435043,0,0,1003913728,11439964160
