datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-27 15:38:28.524146,0,42984280064,19378802688,12455.4375,36684.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625,3414.4375,45725.5625
2022-07-27 15:38:30.527583,0,48879149056,13478924288,19351.4375,29788.5625,10214.4375,38925.5625,10412.4375,38727.5625,12214.4375,36925.5625,11098.4375,38041.5625,11696.4375,37443.5625,11796.4375,37343.5625,11796.4375,37343.5625
2022-07-27 15:38:32.530855,0,48888180736,13468532736,19351.4375,29788.5625,11348.4375,37791.5625,10412.4375,38727.5625,12214.4375,36925.5625,11098.4375,38041.5625,11698.4375,37441.5625,11798.4375,37341.5625,11796.4375,37343.5625
2022-07-27 15:38:34.534026,0,48899411968,13459046400,20595.4375,28544.5625,12590.4375,36549.5625,11668.4375,37471.5625,13538.4375,35601.5625,12448.4375,36691.5625,13108.4375,36031.5625,13120.4375,36019.5625,13276.4375,35863.5625
2022-07-27 15:38:36.536999,0,48903438336,13450412032,20595.4375,28544.5625,12592.4375,36547.5625,11668.4375,37471.5625,13538.4375,35601.5625,12448.4375,36691.5625,13108.4375,36031.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:38.541612,0,48907362304,13444935680,20595.4375,28544.5625,13848.4375,35291.5625,11668.4375,37471.5625,14872.4375,34267.5625,13908.4375,35231.5625,13108.4375,36031.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:40.555270,0,48913469440,13436116992,20595.4375,28544.5625,15166.4375,33973.5625,12994.4375,36145.5625,14872.4375,34267.5625,13908.4375,35231.5625,13108.4375,36031.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:42.558069,0,48916058112,13434089472,21845.4375,27294.5625,15166.4375,33973.5625,14332.4375,34807.5625,16230.4375,32909.5625,15452.4375,33687.5625,14562.4375,34577.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:44.560702,0,48920424448,13429735424,21845.4375,27294.5625,15166.4375,33973.5625,14332.4375,34807.5625,16230.4375,32909.5625,15452.4375,33687.5625,14562.4375,34577.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:46.563734,0,48925487104,13424439296,21845.4375,27294.5625,15166.4375,33973.5625,14332.4375,34807.5625,16230.4375,32909.5625,15452.4375,33687.5625,14562.4375,34577.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:48.566851,0,48927330304,13422817280,23165.4375,25974.5625,16498.4375,32641.5625,15724.4375,33415.5625,17604.4375,31535.5625,15452.4375,33687.5625,14562.4375,34577.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:50.569547,0,48926310400,13423415296,23165.4375,25974.5625,16498.4375,32641.5625,15724.4375,33415.5625,18994.4375,30145.5625,15452.4375,33687.5625,14562.4375,34577.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:52.572470,0,48927956992,13420085248,23165.4375,25974.5625,16498.4375,32641.5625,15724.4375,33415.5625,18994.4375,30145.5625,15452.4375,33687.5625,14562.4375,34577.5625,14724.4375,34415.5625,14848.4375,34291.5625
2022-07-27 15:38:54.575249,0,48932872192,13414858752,23165.4375,25974.5625,16498.4375,32641.5625,15724.4375,33415.5625,18994.4375,30145.5625,16996.4375,32143.5625,16030.4375,33109.5625,14724.4375,34415.5625,16516.4375,32623.5625
2022-07-27 15:38:56.578175,0,48931966976,13415936000,23165.4375,25974.5625,16498.4375,32641.5625,15724.4375,33415.5625,18994.4375,30145.5625,16996.4375,32143.5625,16030.4375,33109.5625,14724.4375,34415.5625,16516.4375,32623.5625
2022-07-27 15:38:58.581200,0,48931762176,13416292352,23165.4375,25974.5625,16498.4375,32641.5625,15724.4375,33415.5625,18994.4375,30145.5625,16996.4375,32143.5625,16030.4375,33109.5625,14724.4375,34415.5625,16516.4375,32623.5625
2022-07-27 15:39:00.584092,0,48930877440,13415743488,23165.4375,25974.5625,16498.4375,32641.5625,15724.4375,33415.5625,18994.4375,30145.5625,16996.4375,32143.5625,16030.4375,33109.5625,14724.4375,34415.5625,16516.4375,32623.5625
2022-07-27 15:39:02.585626,0,48931442688,13412978688,23165.4375,25974.5625,16498.4375,32641.5625,15724.4375,33415.5625,18994.4375,30145.5625,16996.4375,32143.5625,16030.4375,33109.5625,14724.4375,34415.5625,16516.4375,32623.5625
2022-07-27 15:39:04.588958,0,48931770368,13414207488,23165.4375,25974.5625,17926.4375,31213.5625,15724.4375,33415.5625,20442.4375,28697.5625,18592.4375,30547.5625,16030.4375,33109.5625,14724.4375,34415.5625,16516.4375,32623.5625
2022-07-27 15:39:06.592310,0,48933400576,13412601856,23165.4375,25974.5625,17926.4375,31213.5625,15724.4375,33415.5625,20442.4375,28697.5625,18592.4375,30547.5625,16030.4375,33109.5625,14724.4375,34415.5625,16516.4375,32623.5625
