datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 12:13:38.063343,0,4,2872456192,11922309120
2022-07-27 12:13:38.063669,0,3,2875078144,11741954048
2022-07-27 12:13:38.063922,0,2,2875377152,11163140096
2022-07-27 12:13:38.064068,0,5,2873545216,11297357824
2022-07-27 12:13:38.064326,0,0,2873347584,11056185344
2022-07-27 12:13:38.064327,0,1,2874591232,10955522048
2022-07-27 12:13:38.064381,0,6,2878571008,11272192000
2022-07-27 12:13:38.064982,0,7,2873935360,12675186688
2022-07-27 12:13:38.656249,0,0,2874708992,11056185344
2022-07-27 12:13:38.656252,0,7,2876324352,12677283840
2022-07-27 12:13:38.656741,0,1,2877450240,10955522048
2022-07-27 12:13:38.657054,0,2,2877112320,11163140096
2022-07-27 12:13:38.657196,0,3,2875917824,13071548416
2022-07-27 12:13:38.657137,0,5,2874514432,12530483200
2022-07-27 12:13:38.657246,0,4,2876078080,11922309120
2022-07-27 12:13:38.657203,0,6,2874964480,12637437952
2022-07-27 12:13:39.188405,0,1,2876342272,10955522048
2022-07-27 12:13:39.188649,0,2,2878436352,11163140096
2022-07-27 12:13:39.188725,0,0,2873505792,11056185344
2022-07-27 12:13:39.188775,0,7,2877576704,12677283840
2022-07-27 12:13:39.188742,0,5,2872466944,12530483200
2022-07-27 12:13:39.188850,0,6,2874125312,12637437952
2022-07-27 12:13:39.189012,0,3,2878003200,13071548416
2022-07-27 12:13:39.189018,0,4,2877735424,11922309120
2022-07-27 12:13:39.710952,0,1,2878469632,10955522048
2022-07-27 12:13:39.710935,0,6,2877768704,12637437952
2022-07-27 12:13:39.711037,0,0,2878661120,11056185344
2022-07-27 12:13:39.711075,0,7,2881263104,12677283840
2022-07-27 12:13:39.711352,0,2,2878605312,11163140096
2022-07-27 12:13:39.711504,0,5,2875285504,12530483200
2022-07-27 12:13:39.711746,0,4,2874456576,11922309120
2022-07-27 12:13:39.711728,0,3,2877129216,13071548416
2022-07-27 12:13:40.254617,0,0,2873738752,11056185344
2022-07-27 12:13:40.255036,0,1,2879029248,12146704384
2022-07-27 12:13:40.255279,0,5,2877127168,12530483200
2022-07-27 12:13:40.255324,0,2,2876685824,11163140096
2022-07-27 12:13:40.255300,0,6,2875675136,12637437952
2022-07-27 12:13:40.255573,0,4,2873695744,11922309120
2022-07-27 12:13:40.255669,0,3,2876489728,13071548416
2022-07-27 12:13:40.257016,0,7,2878384128,12677283840
2022-07-27 12:13:40.733565,0,1,2878486016,12146704384
2022-07-27 12:13:40.733606,0,2,2879171072,11163140096
2022-07-27 12:13:40.733677,0,5,2884938752,12530483200
2022-07-27 12:13:40.733669,0,6,2879156224,12637437952
2022-07-27 12:13:40.733774,0,0,2874945024,11056185344
2022-07-27 12:13:40.733900,0,4,2877727744,11922309120
2022-07-27 12:13:40.733916,0,3,2876359680,13071548416
2022-07-27 12:13:40.733938,0,7,2879728128,12677283840
2022-07-27 12:13:41.319692,0,0,2876040704,11056185344
2022-07-27 12:13:41.319773,0,7,2877516288,12677283840
2022-07-27 12:13:41.320100,0,1,2873468928,12146704384
2022-07-27 12:13:41.320143,0,6,2876423680,12637437952
2022-07-27 12:13:41.320338,0,3,2878035968,13071548416
2022-07-27 12:13:41.320343,0,5,2879577600,12530483200
2022-07-27 12:13:41.320360,0,4,2874132480,13339983872
2022-07-27 12:13:41.320366,0,2,2873086976,11163140096
2022-07-27 12:13:41.934300,0,0,2879019008,12360613888
2022-07-27 12:13:41.934365,0,7,2874305536,14229176320
2022-07-27 12:13:41.934567,0,6,2876375552,14023655424
2022-07-27 12:13:41.934891,0,2,2876413440,12478054400
2022-07-27 12:13:41.934900,0,5,2876622848,14013169664
2022-07-27 12:13:41.934873,0,1,2877658624,13449035776
2022-07-27 12:13:41.935242,0,3,2876426240,14461960192
2022-07-27 12:13:41.935256,0,4,2878909440,13339983872
2022-07-27 12:13:42.528372,0,1,2875266560,13449035776
2022-07-27 12:13:42.528386,0,7,2872565248,14229176320
2022-07-27 12:13:42.528410,0,6,2875963904,14023655424
2022-07-27 12:13:42.528380,0,0,2875639808,12360613888
2022-07-27 12:13:42.528811,0,2,2877908480,12478054400
2022-07-27 12:13:42.528815,0,5,2880022528,14013169664
2022-07-27 12:13:42.528925,0,3,2876130304,14461960192
2022-07-27 12:13:42.528931,0,4,2876372992,13339983872
2022-07-27 12:13:43.020788,0,2,2876401664,12478054400
2022-07-27 12:13:43.020846,0,5,2877214208,14013169664
2022-07-27 12:13:43.020853,0,3,2876403712,14461960192
2022-07-27 12:13:43.020869,0,4,2874737664,13339983872
2022-07-27 12:13:43.021207,0,1,2879547904,13449035776
2022-07-27 12:13:43.021273,0,6,2884907008,14023655424
2022-07-27 12:13:43.021706,0,0,2878340096,12360613888
2022-07-27 12:13:43.021768,0,7,2874380800,14229176320
2022-07-27 12:13:43.544043,0,7,2874698240,14229176320
2022-07-27 12:13:43.544051,0,0,2875161600,12360613888
2022-07-27 12:13:43.544287,0,1,2877402112,13449035776
2022-07-27 12:13:43.544349,0,6,2879314432,14023655424
2022-07-27 12:13:43.544649,0,2,2875354112,12478054400
2022-07-27 12:13:43.544650,0,5,2875650048,14013169664
2022-07-27 12:13:43.544937,0,4,2875193344,13339983872
2022-07-27 12:13:43.544969,0,3,2875924992,14461960192
2022-07-27 12:13:44.194895,0,4,2873761792,13339983872
2022-07-27 12:13:44.194881,0,3,2877222912,14461960192
2022-07-27 12:13:44.195143,0,2,2876801024,12478054400
2022-07-27 12:13:44.195195,0,5,2875466240,14013169664
2022-07-27 12:13:44.195407,0,1,2877367296,13449035776
2022-07-27 12:13:44.195460,0,6,2876779008,15707668480
2022-07-27 12:13:44.195775,0,0,2876622336,12360613888
2022-07-27 12:13:44.195925,0,7,2876908032,15877537792
2022-07-27 12:13:44.724874,0,0,2879913984,12360613888
2022-07-27 12:13:44.725062,0,1,2877010944,13449035776
2022-07-27 12:13:44.725111,0,6,2877781504,15707668480
2022-07-27 12:13:44.725219,0,7,2875383296,15877537792
2022-07-27 12:13:44.725358,0,2,2879710208,12478054400
2022-07-27 12:13:44.725344,0,5,2877564928,14013169664
2022-07-27 12:13:44.725718,0,4,2874150912,13339983872
2022-07-27 12:13:44.725801,0,3,2875459584,14461960192
2022-07-27 12:13:45.276413,0,5,2875942912,14013169664
2022-07-27 12:13:45.276465,0,2,2873848320,12478054400
2022-07-27 12:13:45.276730,0,4,2875414016,13339983872
2022-07-27 12:13:45.276819,0,1,2875640832,13449035776
2022-07-27 12:13:45.276937,0,6,2874363904,15707668480
2022-07-27 12:13:45.277024,0,3,2875289088,14461960192
2022-07-27 12:13:45.277084,0,0,2876798976,12360613888
2022-07-27 12:13:45.277272,0,7,2874843648,15877537792
2022-07-27 12:13:45.881218,0,0,2875517440,12360613888
2022-07-27 12:13:45.881203,0,7,2874901504,15877537792
2022-07-27 12:13:45.881449,0,6,2875655168,15707668480
2022-07-27 12:13:45.881563,0,1,2875513344,14766047232
2022-07-27 12:13:45.881802,0,2,2878423040,12478054400
2022-07-27 12:13:45.881869,0,5,2873524224,14013169664
2022-07-27 12:13:45.882168,0,4,2875026432,14870904832
2022-07-27 12:13:45.882286,0,3,2873620992,15860760576
2022-07-27 12:13:46.367436,0,7,2875805184,15877537792
2022-07-27 12:13:46.367592,0,0,2879272448,12360613888
2022-07-27 12:13:46.367835,0,1,2879467008,14766047232
2022-07-27 12:13:46.368108,0,5,2874218496,14013169664
2022-07-27 12:13:46.368070,0,6,2876046336,15707668480
2022-07-27 12:13:46.368137,0,2,2880515072,12478054400
2022-07-27 12:13:46.368440,0,4,2879033344,14870904832
2022-07-27 12:13:46.368819,0,3,2878350336,15860760576
2022-07-27 12:13:46.893722,0,4,2879622144,14870904832
2022-07-27 12:13:46.893789,0,3,2879387648,15860760576
2022-07-27 12:13:46.894241,0,5,2875594752,14013169664
2022-07-27 12:13:46.894490,0,2,2881073664,12478054400
2022-07-27 12:13:46.894841,0,1,2878958592,14766047232
2022-07-27 12:13:46.894899,0,6,2882158592,15707668480
2022-07-27 12:13:46.894980,0,0,2875418624,12360613888
2022-07-27 12:13:46.895019,0,7,2873789952,15877537792
2022-07-27 12:13:47.442400,0,3,2876892672,15862857728
2022-07-27 12:13:47.442712,0,6,2880406016,15707668480
2022-07-27 12:13:47.444127,0,1,2883837952,14768144384
2022-07-27 12:13:47.444183,0,5,2878925824,14013169664
2022-07-27 12:13:47.444827,0,7,2877506560,15877537792
2022-07-27 12:13:47.444946,0,0,2880173056,12364808192
2022-07-27 12:13:47.445007,0,4,2875810816,14875099136
2022-07-27 12:13:47.445173,0,2,2880028160,12482248704
2022-07-27 12:13:48.060709,0,5,2877017600,14013169664
2022-07-27 12:13:48.060744,0,2,2877924864,13872660480
2022-07-27 12:13:48.060749,0,1,2876179456,16150167552
2022-07-27 12:13:48.060888,0,6,2875399680,15707668480
2022-07-27 12:13:48.061065,0,0,2873063424,12364808192
2022-07-27 12:13:48.061061,0,4,2878231552,14875099136
2022-07-27 12:13:48.061162,0,7,2877410304,15877537792
2022-07-27 12:13:48.061224,0,3,2873732608,15862857728
