datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 15:38:30.340598,0,2,620401152,8780775424
2022-07-27 15:38:30.340607,0,7,620457472,10232004608
2022-07-27 15:38:30.340597,0,5,620491264,8894021632
2022-07-27 15:38:30.340579,0,4,620526592,9500098560
2022-07-27 15:38:30.340611,0,3,620474880,9340715008
2022-07-27 15:38:30.340840,0,0,620384768,8673820672
2022-07-27 15:38:30.340639,0,6,620414976,8868855808
2022-07-27 15:38:30.340683,0,1,620480512,8573157376
2022-07-27 15:38:30.926968,0,2,620386816,8780775424
2022-07-27 15:38:30.926965,0,7,620527616,10232004608
2022-07-27 15:38:30.926962,0,4,620402176,9500098560
2022-07-27 15:38:30.926969,0,1,620419072,8573157376
2022-07-27 15:38:30.926993,0,5,620500992,10129244160
2022-07-27 15:38:30.927007,0,6,620463104,10234101760
2022-07-27 15:38:30.927001,0,3,620489728,10670309376
2022-07-27 15:38:30.927338,0,0,620443648,8673820672
2022-07-27 15:38:31.468434,0,4,620481024,9500098560
2022-07-27 15:38:31.468451,0,5,620452352,10129244160
2022-07-27 15:38:31.468444,0,1,620403712,8573157376
2022-07-27 15:38:31.468451,0,7,620449280,10232004608
2022-07-27 15:38:31.468456,0,6,620347904,10234101760
2022-07-27 15:38:31.468475,0,2,620451328,8780775424
2022-07-27 15:38:31.468681,0,0,620418048,8673820672
2022-07-27 15:38:31.468578,0,3,620455424,10670309376
2022-07-27 15:38:31.998026,0,2,620440064,8780775424
2022-07-27 15:38:31.998055,0,5,620446720,10129244160
2022-07-27 15:38:31.998043,0,7,620377088,10232004608
2022-07-27 15:38:31.998035,0,4,620488192,9500098560
2022-07-27 15:38:31.998038,0,1,620429312,8573157376
2022-07-27 15:38:31.998092,0,3,620448768,10670309376
2022-07-27 15:38:31.998093,0,6,620323328,10234101760
2022-07-27 15:38:31.998440,0,0,620328448,8673820672
2022-07-27 15:38:32.552588,0,5,620497408,10129244160
2022-07-27 15:38:32.552584,0,7,620393984,10232004608
2022-07-27 15:38:32.552595,0,3,620508160,10670309376
2022-07-27 15:38:32.552593,0,6,620471296,10234101760
2022-07-27 15:38:32.552601,0,2,620471296,8780775424
2022-07-27 15:38:32.552623,0,1,620424192,9762242560
2022-07-27 15:38:32.552613,0,4,620485120,9500098560
2022-07-27 15:38:32.552797,0,0,620402176,8673820672
2022-07-27 15:38:33.034826,0,7,620424192,10232004608
2022-07-27 15:38:33.034838,0,3,620401152,10670309376
2022-07-27 15:38:33.034826,0,2,620407808,8780775424
2022-07-27 15:38:33.034827,0,5,620354048,10129244160
2022-07-27 15:38:33.034836,0,4,620403712,9500098560
2022-07-27 15:38:33.034900,0,1,620359168,9762242560
2022-07-27 15:38:33.034869,0,6,620422144,10234101760
2022-07-27 15:38:33.035261,0,0,620321280,8673820672
2022-07-27 15:38:33.615762,0,2,620483584,8780775424
2022-07-27 15:38:33.615777,0,5,620460544,10129244160
2022-07-27 15:38:33.615775,0,1,620441600,9762242560
2022-07-27 15:38:33.615767,0,7,620457472,10232004608
2022-07-27 15:38:33.615787,0,3,620417536,10670309376
2022-07-27 15:38:33.615786,0,6,620534784,10234101760
2022-07-27 15:38:33.616001,0,0,620452352,8673820672
2022-07-27 15:38:33.615838,0,4,620481536,10915676160
2022-07-27 15:38:34.240665,0,1,620434432,11064573952
2022-07-27 15:38:34.240658,0,4,620544512,10915676160
2022-07-27 15:38:34.240657,0,2,620505088,10097786880
2022-07-27 15:38:34.240669,0,5,620521984,11607736320
2022-07-27 15:38:34.240682,0,7,620516352,11783897088
2022-07-27 15:38:34.240687,0,3,620433408,12058624000
2022-07-27 15:38:34.240733,0,6,620442624,11620319232
