datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 13:20:47.316823,0,2,620401152,8780775424
2022-07-27 13:20:47.316851,0,4,620526592,9500098560
2022-07-27 13:20:47.316869,0,7,620457472,10232004608
2022-07-27 13:20:47.316887,0,5,620491264,8894021632
2022-07-27 13:20:47.317188,0,0,620384768,8673820672
2022-07-27 13:20:47.316989,0,3,620474880,9340715008
2022-07-27 13:20:47.316978,0,6,620414976,8868855808
2022-07-27 13:20:47.317005,0,1,620480512,8573157376
2022-07-27 13:20:47.904233,0,7,620527616,10232004608
2022-07-27 13:20:47.904240,0,2,620386816,8780775424
2022-07-27 13:20:47.904266,0,3,620489728,10670309376
2022-07-27 13:20:47.904256,0,4,620402176,9500098560
2022-07-27 13:20:47.904276,0,6,620463104,10234101760
2022-07-27 13:20:47.904306,0,5,620500992,10129244160
2022-07-27 13:20:47.904601,0,0,620443648,8673820672
2022-07-27 13:20:47.904405,0,1,620419072,8573157376
2022-07-27 13:20:48.441077,0,7,620449280,10232004608
2022-07-27 13:20:48.441080,0,2,620451328,8780775424
2022-07-27 13:20:48.441099,0,1,620403712,8573157376
2022-07-27 13:20:48.441077,0,4,620481024,9500098560
2022-07-27 13:20:48.441142,0,3,620455424,10670309376
2022-07-27 13:20:48.441156,0,5,620452352,10129244160
2022-07-27 13:20:48.441354,0,0,620418048,8673820672
2022-07-27 13:20:48.441214,0,6,620347904,10234101760
2022-07-27 13:20:48.969365,0,6,620323328,10234101760
2022-07-27 13:20:48.969358,0,7,620377088,10232004608
2022-07-27 13:20:48.969382,0,3,620448768,10670309376
2022-07-27 13:20:48.969392,0,4,620488192,9500098560
2022-07-27 13:20:48.969369,0,2,620440064,8780775424
2022-07-27 13:20:48.969616,0,0,620328448,8673820672
2022-07-27 13:20:48.969578,0,5,620446720,10129244160
2022-07-27 13:20:48.969628,0,1,620429312,8573157376
2022-07-27 13:20:49.516963,0,7,620393984,10232004608
2022-07-27 13:20:49.516970,0,5,620497408,10129244160
2022-07-27 13:20:49.516978,0,2,620471296,8780775424
2022-07-27 13:20:49.517006,0,4,620485120,9500098560
2022-07-27 13:20:49.516999,0,3,620508160,10670309376
2022-07-27 13:20:49.517184,0,0,620402176,8673820672
2022-07-27 13:20:49.517062,0,6,620471296,10234101760
2022-07-27 13:20:49.517229,0,1,620424192,9762242560
2022-07-27 13:20:50.002361,0,6,620422144,10234101760
2022-07-27 13:20:50.002364,0,5,620354048,10129244160
2022-07-27 13:20:50.002366,0,3,620401152,10670309376
2022-07-27 13:20:50.002366,0,7,620424192,10232004608
2022-07-27 13:20:50.002366,0,2,620407808,8780775424
2022-07-27 13:20:50.002397,0,4,620403712,9500098560
2022-07-27 13:20:50.002577,0,0,620321280,8673820672
2022-07-27 13:20:50.002406,0,1,620359168,9762242560
2022-07-27 13:20:50.582488,0,7,620457472,10232004608
2022-07-27 13:20:50.582496,0,1,620441600,9762242560
2022-07-27 13:20:50.582495,0,5,620460544,10129244160
2022-07-27 13:20:50.582506,0,2,620483584,8780775424
2022-07-27 13:20:50.582522,0,6,620534784,10234101760
2022-07-27 13:20:50.582740,0,0,620452352,8673820672
2022-07-27 13:20:50.582551,0,4,620481536,10915676160
2022-07-27 13:20:50.582626,0,3,620417536,10670309376
2022-07-27 13:20:51.204175,0,6,620442624,11620319232
2022-07-27 13:20:51.204179,0,7,620516352,11783897088
2022-07-27 13:20:51.204184,0,3,620433408,12058624000
2022-07-27 13:20:51.204187,0,1,620434432,11064573952
2022-07-27 13:20:51.204199,0,5,620521984,11607736320
2022-07-27 13:20:51.204209,0,2,620505088,10097786880
2022-07-27 13:20:51.204417,0,4,620544512,10915676160
2022-07-27 13:20:51.204879,0,0,620428800,9978249216
2022-07-27 13:20:51.800752,0,5,620457472,11607736320
2022-07-27 13:20:51.800741,0,4,620357632,10915676160
2022-07-27 13:20:51.800749,0,6,620427264,11620319232
2022-07-27 13:20:51.800745,0,7,620464128,11783897088
2022-07-27 13:20:51.800743,0,2,620441088,10097786880
2022-07-27 13:20:51.800760,0,3,620503552,12058624000
2022-07-27 13:20:51.800757,0,1,620517888,11064573952
2022-07-27 13:20:51.801025,0,0,620480000,9978249216
2022-07-27 13:20:52.290479,0,6,620441600,11620319232
2022-07-27 13:20:52.290482,0,3,620467200,12058624000
2022-07-27 13:20:52.290474,0,4,620411904,10915676160
2022-07-27 13:20:52.290480,0,2,620309504,10097786880
2022-07-27 13:20:52.290487,0,5,620381184,11607736320
2022-07-27 13:20:52.290492,0,7,620342784,11783897088
2022-07-27 13:20:52.290488,0,1,620327424,11064573952
2022-07-27 13:20:52.290747,0,0,620387840,9978249216
2022-07-27 13:20:52.817223,0,2,620460032,10097786880
2022-07-27 13:20:52.817229,0,7,620509184,11783897088
2022-07-27 13:20:52.817243,0,1,620401664,11064573952
2022-07-27 13:20:52.817234,0,3,620432896,12058624000
2022-07-27 13:20:52.817244,0,5,620426752,11607736320
2022-07-27 13:20:52.817516,0,0,620379136,9978249216
2022-07-27 13:20:52.817347,0,4,620462592,10915676160
2022-07-27 13:20:52.817320,0,6,620345856,11620319232
2022-07-27 13:20:53.475744,0,6,620596224,13302235136
2022-07-27 13:20:53.475741,0,4,620457472,10915676160
2022-07-27 13:20:53.475755,0,7,620509184,13432258560
2022-07-27 13:20:53.475781,0,1,620483584,11066671104
2022-07-27 13:20:53.475783,0,2,620440064,10097786880
2022-07-27 13:20:53.475792,0,5,620526080,11607736320
2022-07-27 13:20:53.475844,0,3,620489728,12058624000
2022-07-27 13:20:53.476190,0,0,620456960,9978249216
2022-07-27 13:20:54.008539,0,7,620451328,13432258560
2022-07-27 13:20:54.008557,0,3,620469760,12058624000
2022-07-27 13:20:54.008564,0,4,620359168,10915676160
