datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 18:16:03.606591,0,0,1358217728,9558818816
2022-07-27 18:16:03.606603,0,7,1358217728,11125391360
2022-07-27 18:16:03.606593,0,2,1358217728,9686745088
2022-07-27 18:16:03.606598,0,3,1358217728,10227810304
2022-07-27 18:16:03.606602,0,5,1358217728,9783214080
2022-07-27 18:16:03.606618,0,6,1358217728,9755951104
2022-07-27 18:16:03.606641,0,4,1358217728,10349445120
2022-07-27 18:16:03.607456,0,1,1358217728,9458155520
2022-07-27 18:16:12.531582,0,2,1358217728,10045358080
2022-07-27 18:16:12.531608,0,0,1358217728,9917431808
2022-07-27 18:16:12.531637,0,7,1358217728,11484004352
2022-07-27 18:16:12.531625,0,3,1358217728,11916017664
2022-07-27 18:16:12.531660,0,4,1358217728,10703863808
2022-07-27 18:16:12.531670,0,5,1358217728,11372855296
2022-07-27 18:16:12.531688,0,6,1358217728,11479810048
2022-07-27 18:16:12.531657,0,1,1358217728,9816768512
2022-07-27 18:16:13.198191,0,2,1358217728,10045358080
2022-07-27 18:16:13.198186,0,3,1358217728,11916017664
2022-07-27 18:16:13.198194,0,1,1358217728,9816768512
2022-07-27 18:16:13.198210,0,7,1358217728,11484004352
2022-07-27 18:16:13.198220,0,6,1358217728,11479810048
2022-07-27 18:16:13.198245,0,0,1358217728,9917431808
2022-07-27 18:16:13.198234,0,4,1358217728,10705960960
2022-07-27 18:16:13.198251,0,5,1358217728,11372855296
2022-07-27 18:16:13.864064,0,2,1358217728,10045358080
2022-07-27 18:16:13.864068,0,0,1358217728,9917431808
2022-07-27 18:16:13.864066,0,3,1358217728,11916017664
2022-07-27 18:16:13.864086,0,7,1358217728,11484004352
2022-07-27 18:16:13.864064,0,1,1358217728,9816768512
2022-07-27 18:16:13.864085,0,5,1358217728,11372855296
2022-07-27 18:16:13.864086,0,6,1358217728,11479810048
2022-07-27 18:16:13.864108,0,4,1358217728,10705960960
2022-07-27 18:16:14.530855,0,3,1358217728,11916017664
2022-07-27 18:16:14.530857,0,2,1358217728,10045358080
2022-07-27 18:16:14.530879,0,7,1358217728,11484004352
2022-07-27 18:16:14.530872,0,1,1358217728,11005853696
2022-07-27 18:16:14.530888,0,6,1358217728,11479810048
2022-07-27 18:16:14.530892,0,4,1358217728,10705960960
2022-07-27 18:16:14.530904,0,5,1358217728,11372855296
2022-07-27 18:16:14.530918,0,0,1358217728,9917431808
2022-07-27 18:16:15.162424,0,3,1358217728,11916017664
2022-07-27 18:16:15.162452,0,1,1358217728,11005853696
2022-07-27 18:16:15.162457,0,2,1358217728,10045358080
2022-07-27 18:16:15.162470,0,7,1358217728,11484004352
2022-07-27 18:16:15.162492,0,0,1358217728,9917431808
2022-07-27 18:16:15.162494,0,4,1358217728,10705960960
2022-07-27 18:16:15.162800,0,5,1358217728,11372855296
2022-07-27 18:16:15.162865,0,6,1358217728,11479810048
2022-07-27 18:16:15.865913,0,2,1358217728,10045358080
2022-07-27 18:16:15.865918,0,7,1358217728,11484004352
2022-07-27 18:16:15.865924,0,3,1358217728,11916017664
2022-07-27 18:16:15.865920,0,1,1358217728,11005853696
2022-07-27 18:16:15.865945,0,4,1358217728,12121538560
2022-07-27 18:16:15.865958,0,6,1358217728,11479810048
2022-07-27 18:16:15.865957,0,0,1358217728,9917431808
2022-07-27 18:16:15.866010,0,5,1358217728,11372855296
2022-07-27 18:16:16.889893,0,2,1358217728,11362369536
2022-07-27 18:16:16.889899,0,7,1358217728,13033799680
