datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-27 23:13:18.260880,0,45904113664,16286302208,15235.4375,33904.5625,6194.4375,42945.5625,6194.4375,42945.5625,6194.4375,42945.5625,6194.4375,42945.5625,6194.4375,42945.5625,6194.4375,42945.5625,6194.4375,42945.5625
2022-07-27 23:13:20.262862,0,51464552448,10720210944,19695.4375,29444.5625,11342.4375,37797.5625,9360.4375,39779.5625,11256.4375,37883.5625,11938.4375,37201.5625,13114.4375,36025.5625,11796.4375,37343.5625,12760.4375,36379.5625
2022-07-27 23:13:22.268243,0,51486011392,10699792384,24583.4375,24556.5625,11342.4375,37797.5625,16130.4375,33009.5625,14860.4375,34279.5625,12170.4375,36969.5625,15384.4375,33755.5625,20070.4375,29069.5625,15214.4375,33925.5625
2022-07-27 23:13:24.271252,0,51499593728,10682265600,28079.4375,21060.5625,15308.4375,33831.5625,19814.4375,29325.5625,14862.4375,34277.5625,16868.4375,32271.5625,18400.4375,30739.5625,24358.4375,24781.5625,15216.4375,33923.5625
2022-07-27 23:13:26.273517,0,51506094080,10672148480,28079.4375,21060.5625,15312.4375,33827.5625,19814.4375,29325.5625,18744.4375,30395.5625,16872.4375,32267.5625,18400.4375,30739.5625,24772.4375,24367.5625,15216.4375,33923.5625
2022-07-27 23:13:28.276735,0,51516084224,10659803136,28079.4375,21060.5625,15312.4375,33827.5625,19814.4375,29325.5625,18744.4375,30395.5625,16872.4375,32267.5625,18400.4375,30739.5625,24772.4375,24367.5625,15216.4375,33923.5625
2022-07-27 23:13:30.280073,0,51521495040,10655178752,28079.4375,21060.5625,15312.4375,33827.5625,22492.4375,26647.5625,18744.4375,30395.5625,20712.4375,28427.5625,21932.4375,27207.5625,24772.4375,24367.5625,19358.4375,29781.5625
2022-07-27 23:13:32.283180,0,51524464640,10648403968,28079.4375,21060.5625,15312.4375,33827.5625,22492.4375,26647.5625,18744.4375,30395.5625,20712.4375,28427.5625,21932.4375,27207.5625,24772.4375,24367.5625,19358.4375,29781.5625
2022-07-27 23:13:34.286316,0,51524452352,10645520384,28083.4375,21056.5625,15312.4375,33827.5625,22526.4375,26613.5625,18744.4375,30395.5625,20788.4375,28351.5625,21934.4375,27205.5625,24772.4375,24367.5625,19358.4375,29781.5625
2022-07-27 23:13:36.289664,0,51525193728,10643685376,28083.4375,21056.5625,15312.4375,33827.5625,22526.4375,26613.5625,18744.4375,30395.5625,20788.4375,28351.5625,21934.4375,27205.5625,24772.4375,24367.5625,19358.4375,29781.5625
2022-07-27 23:13:38.292761,0,51527643136,10640310272,28083.4375,21056.5625,15312.4375,33827.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:40.296006,0,51529158656,10639814656,28083.4375,21056.5625,15312.4375,33827.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:42.299092,0,51526946816,10641457152,28083.4375,21056.5625,15312.4375,33827.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:44.302326,0,51527442432,10641580032,28083.4375,21056.5625,15312.4375,33827.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:46.305719,0,51529981952,10639171584,28083.4375,21056.5625,19056.4375,30083.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:48.308846,0,51529007104,10640134144,28083.4375,21056.5625,19056.4375,30083.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:50.312052,0,51530731520,10638544896,28083.4375,21056.5625,19056.4375,30083.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:52.313554,0,51525443584,10642681856,28083.4375,21056.5625,19056.4375,30083.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:54.316829,0,51525935104,10640867328,28083.4375,21056.5625,19056.4375,30083.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:56.320028,0,51526193152,10639556608,28083.4375,21056.5625,19056.4375,30083.5625,22526.4375,26613.5625,21728.4375,27411.5625,24828.4375,24311.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:13:58.323225,0,51527999488,10637406208,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,21728.4375,27411.5625,24830.4375,24309.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:14:00.325492,0,51531620352,10636455936,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,21728.4375,27411.5625,24830.4375,24309.5625,21934.4375,27205.5625,24772.4375,24367.5625,19370.4375,29769.5625
2022-07-27 23:14:02.328503,0,51527512064,10640138240,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:04.331745,0,51528740864,10639634432,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:06.335057,0,51522076672,10642395136,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:08.338642,0,51525750784,10641068032,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:10.342097,0,51530584064,10636017664,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:12.345134,0,51532476416,10634256384,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:14.348369,0,47962558464,14225293312,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:16.351430,0,47965339648,14224166912,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:18.352992,0,47965089792,14223179776,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,19370.4375,29769.5625
2022-07-27 23:14:20.355985,0,47963738112,14224400384,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,23406.4375,25733.5625
2022-07-27 23:14:22.359142,0,47965913088,14221381632,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,23406.4375,25733.5625
2022-07-27 23:14:24.361542,0,47964270592,14223527936,31953.4375,17186.5625,22858.4375,26281.5625,22526.4375,26613.5625,25624.4375,23515.5625,24830.4375,24309.5625,21934.4375,27205.5625,24776.4375,24363.5625,23406.4375,25733.5625
