datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-28 03:31:06.845517,0,3,3461592576,10955522048
2022-07-28 03:31:06.845603,0,4,3460595712,12394168320
2022-07-28 03:31:06.845839,0,2,3467215872,8506048512
2022-07-28 03:31:06.845897,0,5,3461036544,11421089792
2022-07-28 03:31:06.846203,0,1,3461353472,11062476800
2022-07-28 03:31:06.846375,0,6,3459435520,9057599488
2022-07-28 03:31:06.846623,0,0,3463388672,8143241216
2022-07-28 03:31:06.846670,0,7,3460526592,10129244160
2022-07-28 03:31:07.767163,0,3,3461607424,18217959424
2022-07-28 03:31:07.767278,0,4,3460471296,12616466432
2022-07-28 03:31:07.767509,0,2,3467201536,10351542272
2022-07-28 03:31:07.767599,0,5,3461046272,19081986048
2022-07-28 03:31:07.767981,0,1,3461292032,12163481600
2022-07-28 03:31:07.768081,0,6,3459483648,16187916288
2022-07-28 03:31:07.768468,0,0,3463447552,14933819392
2022-07-28 03:31:07.768480,0,7,3460596736,19100860416
2022-07-28 03:31:08.448491,0,3,3461573120,18238930944
2022-07-28 03:31:08.448519,0,4,3460550144,14061404160
2022-07-28 03:31:08.448756,0,2,3467266048,17418944512
2022-07-28 03:31:08.448849,0,5,3460997632,19081986048
2022-07-28 03:31:08.449271,0,1,3461276672,12163481600
2022-07-28 03:31:08.449479,0,6,3459368448,16221470720
2022-07-28 03:31:08.449884,0,7,3460518400,19155386368
2022-07-28 03:31:08.450007,0,0,3463421952,14933819392
2022-07-28 03:31:09.120847,0,3,3461566464,18238930944
2022-07-28 03:31:09.120975,0,4,3460557312,15302918144
2022-07-28 03:31:09.121261,0,2,3467254784,17418944512
2022-07-28 03:31:09.121405,0,5,3460992000,19081986048
2022-07-28 03:31:09.121877,0,1,3461302272,13291749376
2022-07-28 03:31:09.121926,0,6,3459343872,16221470720
2022-07-28 03:31:09.122037,0,7,3460446208,19155386368
2022-07-28 03:31:09.122045,0,0,3463332352,14950596608
2022-07-28 03:31:09.844076,0,4,3460554240,15302918144
2022-07-28 03:31:09.844108,0,3,3461625856,25377636352
2022-07-28 03:31:09.844500,0,5,3461042688,19081986048
2022-07-28 03:31:09.844505,0,2,3467286016,24488443904
2022-07-28 03:31:09.844803,0,6,3459491840,23188209664
2022-07-28 03:31:09.844844,0,1,3461297152,13291749376
2022-07-28 03:31:09.845180,0,7,3460463104,19155386368
2022-07-28 03:31:09.845175,0,0,3463406080,14950596608
2022-07-28 03:31:10.477955,0,6,3459442688,23188209664
2022-07-28 03:31:10.478042,0,0,3463325184,14954790912
2022-07-28 03:31:10.478068,0,7,3460493312,19155386368
2022-07-28 03:31:10.478105,0,1,3461232128,13295943680
2022-07-28 03:31:10.478349,0,2,3467222528,24488443904
2022-07-28 03:31:10.478355,0,5,3460899328,19092471808
2022-07-28 03:31:10.478805,0,3,3461518848,25377636352
2022-07-28 03:31:10.478801,0,4,3460472832,15302918144
2022-07-28 03:31:11.221596,0,4,3460550656,15302918144
2022-07-28 03:31:11.221587,0,2,3467298304,31209816064
2022-07-28 03:31:11.221657,0,5,3461005824,19092471808
2022-07-28 03:31:11.221681,0,3,3461535232,25377636352
2022-07-28 03:31:11.222167,0,6,3459555328,31631343616
2022-07-28 03:31:11.222154,0,1,3461314560,14420017152
2022-07-28 03:31:11.222632,0,0,3463456256,21445476352
2022-07-28 03:31:11.222704,0,7,3460526592,19155386368
2022-07-28 03:31:11.959486,0,4,3460613632,23953670144
2022-07-28 03:31:11.959499,0,3,3461551104,25377636352
2022-07-28 03:31:11.959798,0,5,3461067264,26430406656
2022-07-28 03:31:11.959797,0,2,3467319808,37364957184
2022-07-28 03:31:11.960008,0,1,3461307392,14420017152
2022-07-28 03:31:11.960166,0,6,3459463168,31631343616
2022-07-28 03:31:11.960751,0,0,3463432704,21445476352
2022-07-28 03:31:11.960744,0,7,3460585472,19155386368
2022-07-28 03:31:12.655872,0,4,3460426752,23953670144
2022-07-28 03:31:12.655952,0,2,3467255808,37364957184
2022-07-28 03:31:12.655960,0,5,3461002752,26430406656
2022-07-28 03:31:12.655998,0,3,3461621248,25377636352
2022-07-28 03:31:12.656641,0,1,3461390848,22523412480
2022-07-28 03:31:12.656672,0,6,3459447808,31631343616
2022-07-28 03:31:12.656750,0,0,3463483904,27915190272
2022-07-28 03:31:12.656778,0,7,3460533248,19155386368
2022-07-28 03:31:13.320653,0,3,3461584896,25377636352
2022-07-28 03:31:13.320768,0,4,3460481024,23953670144
2022-07-28 03:31:13.320989,0,2,3467124224,37381734400
