datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-28 01:42:20.845783,0,41860767744,20324696064,12773.4375,36366.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625,3732.4375,45407.5625
2022-07-28 01:42:22.849349,0,47485571072,14695305216,17505.4375,31634.5625,10066.4375,39073.5625,8502.4375,40637.5625,10048.4375,39091.5625,10682.4375,38457.5625,10126.4375,39013.5625,8996.4375,40143.5625,9584.4375,39555.5625
2022-07-28 01:42:24.852504,0,47496581120,14684282880,20725.4375,28414.5625,10066.4375,39073.5625,11988.4375,37151.5625,11008.4375,38131.5625,10682.4375,38457.5625,13946.4375,35193.5625,12186.4375,36953.5625,14060.4375,35079.5625
2022-07-28 01:42:26.855475,0,47497621504,14683242496,20725.4375,28414.5625,10066.4375,39073.5625,13896.4375,35243.5625,13928.4375,35211.5625,10682.4375,38457.5625,13946.4375,35193.5625,14094.4375,35045.5625,14060.4375,35079.5625
2022-07-28 01:42:28.858421,0,47495475200,14683729920,22633.4375,26506.5625,10066.4375,39073.5625,13896.4375,35243.5625,13928.4375,35211.5625,10682.4375,38457.5625,13946.4375,35193.5625,15050.4375,34089.5625,14060.4375,35079.5625
2022-07-28 01:42:30.945359,0,47498559488,14683086848,22639.4375,26500.5625,14206.4375,34933.5625,13998.4375,35141.5625,13928.4375,35211.5625,15030.4375,34109.5625,15864.4375,33275.5625,15050.4375,34089.5625,14062.4375,35077.5625
2022-07-28 01:42:32.996261,0,47500582912,14670995456,22639.4375,26500.5625,14206.4375,34933.5625,13998.4375,35141.5625,13928.4375,35211.5625,15030.4375,34109.5625,15864.4375,33275.5625,15050.4375,34089.5625,14062.4375,35077.5625
2022-07-28 01:42:35.080241,0,47504482304,14666059776,22639.4375,26500.5625,14206.4375,34933.5625,13998.4375,35141.5625,13928.4375,35211.5625,15030.4375,34109.5625,15864.4375,33275.5625,16004.4375,33135.5625,14062.4375,35077.5625
2022-07-28 01:42:37.144501,0,47505387520,14663872512,22639.4375,26500.5625,15166.4375,33973.5625,13998.4375,35141.5625,14886.4375,34253.5625,15030.4375,34109.5625,15864.4375,33275.5625,16004.4375,33135.5625,14062.4375,35077.5625
2022-07-28 01:42:39.147919,0,47509917696,14660124672,22639.4375,26500.5625,15166.4375,33973.5625,13998.4375,35141.5625,14886.4375,34253.5625,15030.4375,34109.5625,15864.4375,33275.5625,16004.4375,33135.5625,14062.4375,35077.5625
2022-07-28 01:42:41.199369,0,47509266432,14660165632,22639.4375,26500.5625,15166.4375,33973.5625,13998.4375,35141.5625,14886.4375,34253.5625,15984.4375,33155.5625,15864.4375,33275.5625,16004.4375,33135.5625,14062.4375,35077.5625
2022-07-28 01:42:43.248370,0,47505252352,14664753152,22639.4375,26500.5625,15166.4375,33973.5625,13998.4375,35141.5625,14886.4375,34253.5625,15984.4375,33155.5625,15864.4375,33275.5625,16004.4375,33135.5625,14062.4375,35077.5625
2022-07-28 01:42:45.358979,0,47503642624,14665539584,22639.4375,26500.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:42:47.374954,0,47499079680,14669324288,22639.4375,26500.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:42:49.402040,0,47497379840,14672896000,22639.4375,26500.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:42:51.406396,0,47494844416,14674599936,22639.4375,26500.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:42:53.496653,0,47494696960,14673498112,22639.4375,26500.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:42:55.587251,0,47495159808,14673276928,22643.4375,26496.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:42:57.680529,0,47494250496,14674173952,22643.4375,26496.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:42:59.762334,0,47493648384,14674804736,22643.4375,26496.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:43:01.838818,0,47494225920,14674214912,22643.4375,26496.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:43:03.870081,0,47495462912,14671568896,22643.4375,26496.5625,15166.4375,33973.5625,14952.4375,34187.5625,14886.4375,34253.5625,17892.4375,31247.5625,16818.4375,32321.5625,16004.4375,33135.5625,16674.4375,32465.5625
2022-07-28 01:43:05.985473,0,47497043968,14670856192,22643.4375,26496.5625,15166.4375,33973.5625,14954.4375,34185.5625,15840.4375,33299.5625,18846.4375,30293.5625,16818.4375,32321.5625,16004.4375,33135.5625,16690.4375,32449.5625
2022-07-28 01:43:08.035113,0,47495790592,14671486976,22643.4375,26496.5625,15166.4375,33973.5625,14954.4375,34185.5625,15840.4375,33299.5625,18846.4375,30293.5625,16818.4375,32321.5625,16004.4375,33135.5625,16690.4375,32449.5625
2022-07-28 01:43:10.077859,0,47498141696,14669828096,22643.4375,26496.5625,15166.4375,33973.5625,14954.4375,34185.5625,15840.4375,33299.5625,18846.4375,30293.5625,16818.4375,32321.5625,16004.4375,33135.5625,16690.4375,32449.5625
2022-07-28 01:43:12.091326,0,47497986048,14669971456,22643.4375,26496.5625,15166.4375,33973.5625,14954.4375,34185.5625,15840.4375,33299.5625,18846.4375,30293.5625,16818.4375,32321.5625,16004.4375,33135.5625,16690.4375,32449.5625
