datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-28 01:42:22.690294,0,0,759777280,6738149376
2022-07-28 01:42:22.690265,0,4,759919104,9063890944
2022-07-28 01:42:22.690326,0,3,759867392,8399093760
2022-07-28 01:42:22.690382,0,7,759849984,7912554496
2022-07-28 01:42:22.690368,0,6,759807488,7295991808
2022-07-28 01:42:22.690452,0,1,759873024,8417968128
2022-07-28 01:42:22.690447,0,5,759883776,8480882688
2022-07-28 01:42:22.690567,0,2,759793664,6777995264
2022-07-28 01:42:23.749165,0,4,759794688,9063890944
2022-07-28 01:42:23.749227,0,5,759893504,12486443008
2022-07-28 01:42:23.749332,0,0,759836160,10114564096
2022-07-28 01:42:23.749367,0,7,759920128,12605980672
2022-07-28 01:42:23.749497,0,1,759811584,8417968128
2022-07-28 01:42:23.749503,0,3,759882240,9405726720
2022-07-28 01:42:23.749732,0,2,759779328,6777995264
2022-07-28 01:42:23.749860,0,6,759855616,10640949248
2022-07-28 01:42:24.766254,0,4,759873536,9063890944
2022-07-28 01:42:24.766323,0,5,759844864,12486443008
2022-07-28 01:42:24.766451,0,7,759841792,12605980672
2022-07-28 01:42:24.766474,0,0,759810560,10114564096
2022-07-28 01:42:24.766523,0,3,759847936,9405726720
2022-07-28 01:42:24.766541,0,1,759796224,8417968128
2022-07-28 01:42:24.766964,0,2,759843840,10433331200
2022-07-28 01:42:24.767199,0,6,759740416,10640949248
2022-07-28 01:42:25.770602,0,4,759880704,9063890944
2022-07-28 01:42:25.770692,0,0,759720960,10114564096
2022-07-28 01:42:25.770724,0,7,759769600,12605980672
2022-07-28 01:42:25.770701,0,5,759839232,12486443008
2022-07-28 01:42:25.770784,0,6,759715840,10640949248
2022-07-28 01:42:25.770851,0,1,759821824,8417968128
2022-07-28 01:42:25.770920,0,3,759841280,9405726720
2022-07-28 01:42:25.771622,0,2,759832576,10433331200
2022-07-28 01:42:26.808045,0,4,759877632,9063890944
2022-07-28 01:42:26.808120,0,5,759889920,12486443008
2022-07-28 01:42:26.808188,0,6,759863808,12641632256
2022-07-28 01:42:26.808239,0,0,759794688,10114564096
2022-07-28 01:42:26.808249,0,3,759900672,12467568640
2022-07-28 01:42:26.808302,0,7,759786496,12605980672
2022-07-28 01:42:26.808404,0,1,759816704,8417968128
2022-07-28 01:42:26.808952,0,2,759863808,12434014208
2022-07-28 01:42:27.801700,0,4,759796224,9063890944
2022-07-28 01:42:27.801759,0,0,759713792,10114564096
2022-07-28 01:42:27.801770,0,5,759746560,12486443008
2022-07-28 01:42:27.801781,0,3,759793664,12467568640
2022-07-28 01:42:27.801851,0,7,759816704,12605980672
2022-07-28 01:42:27.802003,0,1,759751680,8417968128
2022-07-28 01:42:27.803139,0,2,759800320,12434014208
2022-07-28 01:42:27.804728,0,6,759814656,12641632256
2022-07-28 01:42:28.854248,0,4,759874048,9063890944
2022-07-28 01:42:28.854328,0,5,759853056,12486443008
2022-07-28 01:42:28.854353,0,0,759844864,12115247104
2022-07-28 01:42:28.854427,0,7,759849984,12605980672
2022-07-28 01:42:28.854485,0,1,759834112,8417968128
2022-07-28 01:42:28.854589,0,6,759927296,13644070912
2022-07-28 01:42:28.854740,0,3,759810048,12467568640
2022-07-28 01:42:28.854898,0,2,759876096,12434014208
2022-07-28 01:42:29.919111,0,4,759937024,13623099392
2022-07-28 01:42:29.919159,0,5,759914496,14497611776
2022-07-28 01:42:29.919221,0,0,759821312,12121538560
2022-07-28 01:42:29.919280,0,7,759908864,12608077824
2022-07-28 01:42:29.919385,0,1,759826944,8422162432
2022-07-28 01:42:29.919386,0,3,759825920,12467568640
2022-07-28 01:42:29.919399,0,2,759897600,12540968960
2022-07-28 01:42:29.919720,0,6,759835136,13644070912
2022-07-28 01:42:30.950704,0,5,759849984,14497611776
2022-07-28 01:42:30.950770,0,6,759819776,13644070912
2022-07-28 01:42:30.950795,0,0,759872512,12121538560
2022-07-28 01:42:30.950862,0,7,759856640,12608077824
2022-07-28 01:42:30.950901,0,4,759750144,13623099392
2022-07-28 01:42:30.950913,0,3,759896064,12467568640
2022-07-28 01:42:30.950920,0,1,759910400,12759072768
2022-07-28 01:42:30.950957,0,2,759833600,12540968960
2022-07-28 01:42:31.956732,0,4,759804416,13623099392
2022-07-28 01:42:31.956829,0,0,759780352,12121538560
2022-07-28 01:42:31.956829,0,3,759859712,12467568640
2022-07-28 01:42:31.956839,0,5,759773696,14497611776
2022-07-28 01:42:31.956940,0,6,759834112,13644070912
2022-07-28 01:42:31.957092,0,7,759735296,12608077824
2022-07-28 01:42:31.957175,0,1,759719936,12759072768
2022-07-28 01:42:31.957302,0,2,759702016,12540968960
2022-07-28 01:42:33.001687,0,4,759855104,13623099392
2022-07-28 01:42:33.001754,0,5,759819264,14497611776
2022-07-28 01:42:33.001908,0,7,759901696,12608077824
2022-07-28 01:42:33.001916,0,0,759771648,12121538560
2022-07-28 01:42:33.001935,0,3,759825408,12467568640
2022-07-28 01:42:33.001982,0,1,759794176,12759072768
2022-07-28 01:42:33.002069,0,2,759852544,12540968960
2022-07-28 01:42:33.002076,0,6,759738368,13644070912
2022-07-28 01:42:34.083631,0,4,759849984,13623099392
2022-07-28 01:42:34.083686,0,0,759849472,12121538560
2022-07-28 01:42:34.083774,0,6,759988736,14644412416
2022-07-28 01:42:34.083756,0,7,759901696,12608077824
2022-07-28 01:42:34.083839,0,2,759832576,12540968960
2022-07-28 01:42:34.083850,0,1,759876096,12759072768
2022-07-28 01:42:34.083859,0,3,759882240,12467568640
2022-07-28 01:42:34.084191,0,5,759918592,14497611776
2022-07-28 01:42:35.085527,0,4,759751680,13623099392
