datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 23:57:56.214235,0,3,759867392,7233077248
2022-07-27 23:57:56.214212,0,6,759807488,6132072448
2022-07-27 23:57:56.214291,0,5,759883776,7321157632
2022-07-27 23:57:56.214334,0,4,759919104,7918845952
2022-07-27 23:57:56.214373,0,1,759873024,7262437376
2022-07-27 23:57:56.214376,0,7,759849984,6750732288
2022-07-27 23:57:56.214374,0,0,759777280,5549064192
2022-07-27 23:57:56.215003,0,2,759793664,5567938560
2022-07-27 23:57:57.265514,0,6,759855616,9072279552
2022-07-27 23:57:57.265615,0,4,759794688,7918845952
2022-07-27 23:57:57.265606,0,5,759893504,10898898944
2022-07-27 23:57:57.265632,0,2,759779328,5567938560
2022-07-27 23:57:57.265709,0,3,759882240,7239368704
2022-07-27 23:57:57.266035,0,7,759920128,11127488512
2022-07-27 23:57:57.266157,0,1,759811584,7262437376
2022-07-27 23:57:57.267165,0,0,759836160,8975810560
2022-07-27 23:57:58.236601,0,2,759843840,8887730176
2022-07-27 23:57:58.236690,0,7,759841792,11127488512
2022-07-27 23:57:58.236682,0,5,759844864,10898898944
2022-07-27 23:57:58.236702,0,0,759810560,8975810560
2022-07-27 23:57:58.236741,0,4,759873536,7918845952
2022-07-27 23:57:58.236755,0,3,759847936,7239368704
2022-07-27 23:57:58.236698,0,6,759740416,9072279552
2022-07-27 23:57:58.237183,0,1,759796224,7262437376
2022-07-27 23:57:59.215965,0,4,759880704,7918845952
2022-07-27 23:57:59.215957,0,7,759769600,11127488512
2022-07-27 23:57:59.216016,0,0,759720960,8975810560
2022-07-27 23:57:59.215978,0,5,759839232,10898898944
2022-07-27 23:57:59.216092,0,3,759841280,7239368704
2022-07-27 23:57:59.216090,0,2,759832576,8887730176
2022-07-27 23:57:59.216293,0,6,759715840,9072279552
2022-07-27 23:57:59.216549,0,1,759821824,7262437376
2022-07-27 23:58:00.229536,0,5,759889920,10898898944
2022-07-27 23:58:00.229613,0,4,759877632,7918845952
2022-07-27 23:58:00.229558,0,0,759794688,8975810560
2022-07-27 23:58:00.229595,0,3,759900672,10873733120
2022-07-27 23:58:00.229585,0,7,759786496,11127488512
2022-07-27 23:58:00.229526,0,6,759863808,11626610688
2022-07-27 23:58:00.229635,0,1,759816704,7262437376
2022-07-27 23:58:00.229643,0,2,759863808,11341398016
2022-07-27 23:58:01.187282,0,3,759793664,10873733120
2022-07-27 23:58:01.187234,0,6,759814656,11626610688
2022-07-27 23:58:01.187400,0,4,759796224,7918845952
2022-07-27 23:58:01.187367,0,7,759816704,11127488512
2022-07-27 23:58:01.187396,0,0,759713792,8975810560
2022-07-27 23:58:01.187443,0,2,759800320,11341398016
2022-07-27 23:58:01.187502,0,1,759751680,7262437376
2022-07-27 23:58:01.187667,0,5,759746560,10898898944
2022-07-27 23:58:02.166939,0,6,759927296,14799601664
2022-07-27 23:58:02.167032,0,7,759849984,11127488512
2022-07-27 23:58:02.167049,0,5,759853056,10898898944
2022-07-27 23:58:02.167110,0,4,759874048,7918845952
2022-07-27 23:58:02.167242,0,0,759844864,10666115072
2022-07-27 23:58:02.167310,0,1,759834112,7262437376
2022-07-27 23:58:02.167303,0,2,759876096,11408506880
2022-07-27 23:58:02.167356,0,3,759810048,10873733120
2022-07-27 23:58:03.167944,0,6,759835136,14799601664
2022-07-27 23:58:03.167950,0,2,759897600,14235467776
2022-07-27 23:58:03.168004,0,3,759825920,10873733120
2022-07-27 23:58:03.168034,0,5,759914496,13560184832
2022-07-27 23:58:03.168091,0,4,759937024,11662262272
2022-07-27 23:58:03.168067,0,0,759821312,10672406528
2022-07-27 23:58:03.168074,0,7,759908864,11129585664
2022-07-27 23:58:03.168124,0,1,759826944,7266631680
2022-07-27 23:58:04.164364,0,6,759819776,14799601664
2022-07-27 23:58:04.164429,0,3,759896064,10873733120
2022-07-27 23:58:04.164376,0,2,759833600,14235467776
2022-07-27 23:58:04.164479,0,7,759856640,11129585664
2022-07-27 23:58:04.164538,0,4,759750144,11662262272
2022-07-27 23:58:04.164499,0,0,759872512,12582912000
2022-07-27 23:58:04.164525,0,5,759849984,13560184832
2022-07-27 23:58:04.164539,0,1,759910400,10747904000
2022-07-27 23:58:05.149451,0,2,759702016,14235467776
2022-07-27 23:58:05.149499,0,6,759834112,14799601664
2022-07-27 23:58:05.149583,0,5,759773696,13560184832
2022-07-27 23:58:05.149644,0,7,759735296,11129585664
2022-07-27 23:58:05.149629,0,0,759780352,12582912000
2022-07-27 23:58:05.149645,0,4,759804416,11662262272
2022-07-27 23:58:05.149952,0,3,759859712,10873733120
2022-07-27 23:58:05.150092,0,1,759719936,10747904000
2022-07-27 23:58:06.142641,0,2,759852544,14235467776
2022-07-27 23:58:06.142722,0,5,759819264,13560184832
2022-07-27 23:58:06.142785,0,4,759855104,11662262272
2022-07-27 23:58:06.142727,0,6,759738368,14799601664
2022-07-27 23:58:06.142795,0,7,759901696,11129585664
2022-07-27 23:58:06.142802,0,0,759771648,12582912000
2022-07-27 23:58:06.142957,0,1,759794176,10747904000
2022-07-27 23:58:06.144231,0,3,759825408,10873733120
2022-07-27 23:58:07.170711,0,2,759832576,14235467776
2022-07-27 23:58:07.170750,0,4,759849984,11662262272
2022-07-27 23:58:07.170783,0,5,759918592,13660848128
2022-07-27 23:58:07.170799,0,7,759901696,11129585664
2022-07-27 23:58:07.170817,0,0,759849472,12582912000
2022-07-27 23:58:07.170836,0,3,759882240,10873733120
2022-07-27 23:58:07.170835,0,1,759876096,10747904000
2022-07-27 23:58:07.171033,0,6,759988736,19279118336
2022-07-27 23:58:08.146621,0,7,759843840,11129585664
2022-07-27 23:58:08.146615,0,5,759770624,13660848128
2022-07-27 23:58:08.146620,0,1,759729664,10747904000
2022-07-27 23:58:08.146639,0,2,759846912,14235467776
2022-07-27 23:58:08.146726,0,3,759862272,10873733120
2022-07-27 23:58:08.146749,0,4,759751680,11662262272
2022-07-27 23:58:08.146781,0,6,759849984,19279118336
2022-07-27 23:58:08.146854,0,0,759803392,12582912000
2022-07-27 23:58:09.139614,0,5,759869952,13660848128
2022-07-27 23:58:09.139601,0,2,759742464,14235467776
2022-07-27 23:58:09.139667,0,4,759914496,11662262272
2022-07-27 23:58:09.139695,0,3,759845376,10875830272
2022-07-27 23:58:09.139739,0,7,759870976,11129585664
2022-07-27 23:58:09.139783,0,0,759694848,12582912000
2022-07-27 23:58:09.139881,0,1,759706112,10747904000
2022-07-27 23:58:09.139950,0,6,759884800,19279118336
2022-07-27 23:58:10.147504,0,6,759866368,19279118336
2022-07-27 23:58:10.147636,0,3,759925760,14365491200
2022-07-27 23:58:10.147571,0,2,759859200,14235467776
2022-07-27 23:58:10.147635,0,5,759917056,13660848128
2022-07-27 23:58:10.147643,0,7,759816192,11129585664
2022-07-27 23:58:10.147699,0,4,759925248,11662262272
2022-07-27 23:58:10.147644,0,0,759837184,12582912000
2022-07-27 23:58:10.147769,0,1,759931392,10821304320
2022-07-27 23:58:11.089873,0,6,759749120,19279118336
2022-07-27 23:58:11.090002,0,5,759753728,13660848128
2022-07-27 23:58:11.090052,0,0,759768576,12582912000
2022-07-27 23:58:11.090054,0,4,759803392,11662262272
2022-07-27 23:58:11.090154,0,2,759813120,14235467776
2022-07-27 23:58:11.090225,0,1,759819264,10821304320
2022-07-27 23:58:11.090255,0,3,759704576,14365491200
2022-07-27 23:58:11.090265,0,7,759743488,11129585664
2022-07-27 23:58:12.072090,0,6,759820288,19279118336
2022-07-27 23:58:12.072175,0,5,759865344,13660848128
2022-07-27 23:58:12.072189,0,7,759851008,11129585664
2022-07-27 23:58:12.072220,0,1,759815680,10821304320
2022-07-27 23:58:12.072289,0,4,759846912,11662262272
2022-07-27 23:58:12.072433,0,2,759853568,14235467776
2022-07-27 23:58:12.072420,0,3,759821312,14365491200
2022-07-27 23:58:12.073872,0,0,759805952,12582912000
2022-07-27 23:58:13.030350,0,6,759799296,19279118336
2022-07-27 23:58:13.030370,0,2,759775232,14235467776
2022-07-27 23:58:13.030420,0,3,759698432,14365491200
2022-07-27 23:58:13.030499,0,0,759824896,12582912000
2022-07-27 23:58:13.030491,0,5,759748096,13660848128
2022-07-27 23:58:13.030562,0,1,759708672,10821304320
2022-07-27 23:58:13.030576,0,7,759837184,11129585664
2022-07-27 23:58:13.030803,0,4,759839744,11662262272
2022-07-27 23:58:14.028860,0,6,759861760,19279118336
2022-07-27 23:58:14.028989,0,3,759867904,14365491200
2022-07-27 23:58:14.028957,0,2,759831552,14235467776
2022-07-27 23:58:14.028978,0,5,759845376,13660848128
2022-07-27 23:58:14.029097,0,4,759948288,11697913856
2022-07-27 23:58:14.029054,0,7,759909888,11129585664
2022-07-27 23:58:14.029049,0,1,759861248,10821304320
