2022-07-23 00:04:27.112984,0,46155268096,82375294976,44509.4375,4630.5625,34142.4375,14997.5625,35104.4375,14035.5625,32294.4375,16845.5625,34526.4375,14613.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:07:27.121600,0,46959161344,81555587072,44509.4375,4630.5625,34142.4375,14997.5625,35104.4375,14035.5625,32294.4375,16845.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:10:27.223064,0,47621099520,80880123904,44509.4375,4630.5625,34142.4375,14997.5625,35104.4375,14035.5625,32294.4375,16845.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:13:27.324323,0,48596025344,79903674368,44509.4375,4630.5625,34142.4375,14997.5625,35104.4375,14035.5625,32294.4375,16845.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:16:27.421571,0,49037312000,79440338944,44509.4375,4630.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:19:27.523467,0,47532539904,81010405376,44509.4375,4630.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:22:27.624655,0,47922827264,80615227392,44509.4375,4630.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:25:27.725736,0,48195088384,80342581248,44509.4375,4630.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:28:27.730955,0,48427765760,80105955328,44509.4375,4630.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:31:27.823743,0,48653049856,79878598656,44509.4375,4630.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:34:27.925009,0,48841076736,79685877760,45463.4375,3676.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:37:28.026333,0,48998383616,79530807296,45463.4375,3676.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:40:28.127973,0,49186107392,79342362624,45463.4375,3676.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,35574.4375,13565.5625,36464.4375,12675.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:43:28.229290,0,50365730816,77727911936,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:46:28.329612,0,50881835008,77181272064,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:49:28.404092,0,52945752064,75102244864,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:52:28.505671,0,53666439168,74363904000,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:55:28.606968,0,54219747328,73788055552,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 00:58:28.625624,0,49481338880,78467846144,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 01:01:28.664571,0,49593397248,78358003712,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 01:04:28.766179,0,49705627648,78244016128,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 01:07:28.867139,0,49817473024,78130388992,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 01:10:28.949594,0,49929465856,78018732032,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 01:13:28.953594,0,50043469824,77905903616,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 01:16:29.054988,0,50147352576,77801414656,45465.4375,3674.5625,34142.4375,14997.5625,36058.4375,13081.5625,36474.4375,12665.5625,36528.4375,12611.5625,37418.4375,11721.5625,34606.4375,14533.5625,35726.4375,13413.5625
2022-07-23 01:19:29.156289,1,40863498240,87088222208,39765.4375,9374.5625,29674.4375,19465.5625,24582.4375,24557.5625,30294.4375,18845.5625,25180.4375,23959.5625,26958.4375,22181.5625,27098.4375,22041.5625,29492.4375,19647.5625
2022-07-23 01:22:29.257927,1,43157889024,84795301888,44083.4375,5056.5625,34330.4375,14809.5625,35780.4375,13359.5625,34856.4375,14283.5625,35562.4375,13577.5625,35870.4375,13269.5625,33460.4375,15679.5625,33740.4375,15399.5625
2022-07-23 01:25:29.358996,1,43930132480,84022681600,45037.4375,4102.5625,34330.4375,14809.5625,35782.4375,13357.5625,34858.4375,14281.5625,35562.4375,13577.5625,35870.4375,13269.5625,33460.4375,15679.5625,33740.4375,15399.5625
2022-07-23 01:28:29.460028,1,44756779008,83195490304,45037.4375,4102.5625,34330.4375,14809.5625,35782.4375,13357.5625,34858.4375,14281.5625,35562.4375,13577.5625,35870.4375,13269.5625,33460.4375,15679.5625,33740.4375,15399.5625
2022-07-23 01:31:29.561193,1,45261058048,82691227648,45037.4375,4102.5625,34332.4375,14807.5625,36736.4375,12403.5625,34858.4375,14281.5625,35562.4375,13577.5625,35870.4375,13269.5625,33460.4375,15679.5625,33740.4375,15399.5625
2022-07-23 01:34:29.662433,1,45665935360,82287808512,45037.4375,4102.5625,34332.4375,14807.5625,36736.4375,12403.5625,34858.4375,14281.5625,35562.4375,13577.5625,35870.4375,13269.5625,33462.4375,15677.5625,33740.4375,15399.5625
2022-07-23 01:37:29.763578,1,46011056128,81940774912,45037.4375,4102.5625,34332.4375,14807.5625,36736.4375,12403.5625,34858.4375,14281.5625,36516.4375,12623.5625,35870.4375,13269.5625,33462.4375,15677.5625,33740.4375,15399.5625
2022-07-23 01:40:29.864580,1,48625156096,79254130688,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,33502.4375,15637.5625,33780.4375,15359.5625
2022-07-23 01:43:29.966050,1,49151651840,78726389760,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,33502.4375,15637.5625,33780.4375,15359.5625
2022-07-23 01:46:30.067311,1,49690001408,78185332736,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,33502.4375,15637.5625,33780.4375,15359.5625
2022-07-23 01:49:30.165540,1,50822856704,77051846656,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,33502.4375,15637.5625,33780.4375,15359.5625
2022-07-23 01:52:30.265572,1,46229487616,81650405376,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,33502.4375,15637.5625,33780.4375,15359.5625
2022-07-23 01:55:30.365545,1,46500663296,81377366016,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,33502.4375,15637.5625,33780.4375,15359.5625
2022-07-23 01:58:30.466651,1,46944415744,80935100416,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,33502.4375,15637.5625,33780.4375,15359.5625
2022-07-23 02:01:30.567753,1,47200526336,80674725888,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:04:30.641569,1,47367815168,80512118784,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:07:30.742777,1,47585710080,80293666816,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,35910.4375,13229.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:10:30.841554,1,47779610624,80099348480,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:13:30.942851,1,47944015872,79936942080,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:16:31.044190,1,48088281088,79790092288,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:19:31.145879,1,48215457792,79661572096,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:22:31.247295,1,48350150656,79527501824,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:25:31.348979,1,48464244736,79412998144,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:28:31.450403,1,48578568192,79296704512,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:31:31.551694,1,48683835392,79192576000,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:34:31.649569,1,50057474048,77811531776,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:37:31.751525,1,50592882688,77251088384,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:40:31.853684,1,52721147904,75146436608,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:43:31.954284,1,53232271360,74633715712,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:46:32.056109,1,48681705472,79188045824,45079.4375,4060.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:49:32.157210,1,48765018112,79106355200,46033.4375,3106.5625,34372.4375,14767.5625,36776.4375,12363.5625,34898.4375,14241.5625,36558.4375,12581.5625,36864.4375,12275.5625,34456.4375,14683.5625,33780.4375,15359.5625
2022-07-23 02:52:32.258328,2,41689255936,86172020736,44423.4375,4716.5625,33616.4375,15523.5625,34562.4375,14577.5625,34814.4375,14325.5625,31728.4375,17411.5625,34242.4375,14897.5625,32782.4375,16357.5625,32464.4375,16675.5625
2022-07-23 02:55:32.297424,2,43145711616,84724162560,44425.4375,4714.5625,34570.4375,14569.5625,36380.4375,12759.5625,34814.4375,14325.5625,33970.4375,15169.5625,34242.4375,14897.5625,32782.4375,16357.5625,32464.4375,16675.5625
2022-07-23 02:58:32.398501,2,44631617536,83237146624,45473.4375,3666.5625,34570.4375,14569.5625,36380.4375,12759.5625,34814.4375,14325.5625,34924.4375,14215.5625,35676.4375,13463.5625,32782.4375,16357.5625,32464.4375,16675.5625
2022-07-23 03:01:32.499657,2,45377839104,82491248640,45473.4375,3666.5625,34570.4375,14569.5625,36380.4375,12759.5625,34814.4375,14325.5625,34924.4375,14215.5625,35676.4375,13463.5625,32782.4375,16357.5625,32464.4375,16675.5625
2022-07-23 03:04:32.597784,2,45812011008,82054946816,47015.4375,2124.5625,34570.4375,14569.5625,36380.4375,12759.5625,34814.4375,14325.5625,35878.4375,13261.5625,35676.4375,13463.5625,34394.4375,14745.5625,32464.4375,16675.5625
2022-07-23 03:07:32.625871,2,46184636416,81683304448,47015.4375,2124.5625,34570.4375,14569.5625,36382.4375,12757.5625,34814.4375,14325.5625,35878.4375,13261.5625,35676.4375,13463.5625,34394.4375,14745.5625,32464.4375,16675.5625
2022-07-23 03:10:32.729139,2,46521970688,81347276800,47015.4375,2124.5625,34570.4375,14569.5625,36382.4375,12757.5625,34816.4375,14323.5625,35878.4375,13261.5625,35676.4375,13463.5625,34394.4375,14745.5625,32464.4375,16675.5625
2022-07-23 03:13:32.831065,2,46804000768,81064644608,47015.4375,2124.5625,34570.4375,14569.5625,36382.4375,12757.5625,34816.4375,14323.5625,35878.4375,13261.5625,35676.4375,13463.5625,34394.4375,14745.5625,32466.4375,16673.5625
2022-07-23 03:16:32.932174,2,47054061568,80804892672,47015.4375,2124.5625,34570.4375,14569.5625,36382.4375,12757.5625,34816.4375,14323.5625,35878.4375,13261.5625,35676.4375,13463.5625,34394.4375,14745.5625,32466.4375,16673.5625
2022-07-23 03:19:33.029550,2,47277166592,80590266368,47015.4375,2124.5625,34570.4375,14569.5625,36382.4375,12757.5625,34816.4375,14323.5625,35878.4375,13261.5625,35676.4375,13463.5625,34394.4375,14745.5625,32466.4375,16673.5625
2022-07-23 03:22:33.121830,2,47534235648,80333209600,47015.4375,2124.5625,34570.4375,14569.5625,36382.4375,12757.5625,34816.4375,14323.5625,35878.4375,13261.5625,35676.4375,13463.5625,34394.4375,14745.5625,32466.4375,16673.5625
2022-07-23 03:25:33.137745,2,47721132032,80147222528,47015.4375,2124.5625,34570.4375,14569.5625,36382.4375,12757.5625,34816.4375,14323.5625,35878.4375,13261.5625,35676.4375,13463.5625,34394.4375,14745.5625,32466.4375,16673.5625
2022-07-23 03:28:33.239114,2,49249300480,78582988800,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,34856.4375,14283.5625,35918.4375,13221.5625,35718.4375,13421.5625,34436.4375,14703.5625,32506.4375,16633.5625
2022-07-23 03:31:33.341141,2,49766117376,78066233344,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,34856.4375,14283.5625,35918.4375,13221.5625,35718.4375,13421.5625,34436.4375,14703.5625,32506.4375,16633.5625
2022-07-23 03:34:33.432551,2,50291924992,77564186624,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,34856.4375,14283.5625,35918.4375,13221.5625,35718.4375,13421.5625,34436.4375,14703.5625,32506.4375,16633.5625
2022-07-23 03:37:33.533947,2,52223381504,75636264960,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,34856.4375,14283.5625,35918.4375,13221.5625,35718.4375,13421.5625,34436.4375,14703.5625,32506.4375,16633.5625
2022-07-23 03:40:33.635831,2,47841058816,80013402112,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,34856.4375,14283.5625,35918.4375,13221.5625,35718.4375,13421.5625,34436.4375,14703.5625,32506.4375,16633.5625
2022-07-23 03:43:33.737206,2,47935905792,79918284800,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,34856.4375,14283.5625,35918.4375,13221.5625,35718.4375,13421.5625,34436.4375,14703.5625,32506.4375,16633.5625
2022-07-23 03:46:33.742289,2,48079372288,79774044160,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,36674.4375,12465.5625,35918.4375,13221.5625,35718.4375,13421.5625,35486.4375,13653.5625,32506.4375,16633.5625
2022-07-23 03:49:33.843457,2,48225951744,79626334208,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,36674.4375,12465.5625,35918.4375,13221.5625,35718.4375,13421.5625,35486.4375,13653.5625,32506.4375,16633.5625
2022-07-23 03:52:33.944716,2,48360394752,79490580480,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,36674.4375,12465.5625,35918.4375,13221.5625,35718.4375,13421.5625,35486.4375,13653.5625,32506.4375,16633.5625
2022-07-23 03:55:33.988268,2,48478720000,79375388672,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,36674.4375,12465.5625,35918.4375,13221.5625,35718.4375,13421.5625,35486.4375,13653.5625,32506.4375,16633.5625
2022-07-23 03:58:34.009381,2,48596537344,79256870912,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,36674.4375,12465.5625,35918.4375,13221.5625,35718.4375,13421.5625,35486.4375,13653.5625,32506.4375,16633.5625
2022-07-23 04:01:34.087696,2,48689037312,79164518400,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,36674.4375,12465.5625,35918.4375,13221.5625,35718.4375,13421.5625,35486.4375,13653.5625,32506.4375,16633.5625
2022-07-23 04:04:34.110109,2,48784629760,79067095040,47051.4375,2088.5625,34612.4375,14527.5625,36422.4375,12717.5625,36674.4375,12465.5625,35918.4375,13221.5625,35718.4375,13421.5625,35486.4375,13653.5625,32506.4375,16633.5625
2022-07-23 04:07:34.189571,2,48934694912,78918721536,47051.4375,2088.5625,35566.4375,13573.5625,36422.4375,12717.5625,36674.4375,12465.5625,35918.4375,13221.5625,35718.4375,13421.5625,35486.4375,13653.5625,32506.4375,16633.5625
2022-07-23 04:10:34.290544,3,41736339456,86120415232,45205.4375,3934.5625,34896.4375,14243.5625,33534.4375,15605.5625,33966.4375,15173.5625,33052.4375,16087.5625,33200.4375,15939.5625,34850.4375,14289.5625,36346.4375,12793.5625
2022-07-23 04:13:34.387203,3,42593570816,85262385152,45207.4375,3932.5625,34896.4375,14243.5625,33536.4375,15603.5625,36702.4375,12437.5625,33052.4375,16087.5625,33200.4375,15939.5625,35804.4375,13335.5625,37300.4375,11839.5625
2022-07-23 04:16:34.408517,3,43268653056,84588896256,45207.4375,3932.5625,34896.4375,14243.5625,34490.4375,14649.5625,37656.4375,11483.5625,34742.4375,14397.5625,34154.4375,14985.5625,35804.4375,13335.5625,37300.4375,11839.5625
